subscription_id,customer_id,plan_id,billing_period,seats,discount_pct,start_date,end_date,end_reason,churn_type,churn_reason
SUB-01230-00,CUS-01230,PLN-STARTER,monthly,3,0.027,2026-03-01,2026-04-01,plan_change,,
SUB-01230-01,CUS-01230,PLN-STARTER,monthly,2,0.027,2026-04-01,,,,
SUB-01231-00,CUS-01231,PLN-ENTERPRISE,annual,294,0.235,2026-03-01,2026-06-01,plan_change,,
SUB-01231-01,CUS-01231,PLN-ENTERPRISE,annual,190,0.235,2026-06-01,2026-08-01,plan_change,,
SUB-01231-02,CUS-01231,PLN-ENTERPRISE,annual,253,0.235,2026-08-01,,,,
SUB-01232-00,CUS-01232,PLN-STARTER,monthly,5,0.011,2026-03-01,,,,
SUB-01233-00,CUS-01233,PLN-GROWTH,annual,22,0.145,2026-03-01,2026-04-01,churn,involuntary,Payment failure
SUB-01234-00,CUS-01234,PLN-GROWTH,monthly,39,0.057,2026-03-01,2026-04-01,plan_change,,
SUB-01234-01,CUS-01234,PLN-GROWTH,monthly,52,0.057,2026-04-01,,,,
SUB-01235-00,CUS-01235,PLN-GROWTH,monthly,21,0.0,2026-03-01,2026-04-01,churn,involuntary,Payment failure
SUB-01236-00,CUS-01236,PLN-GROWTH,monthly,16,0.06,2026-03-01,2026-08-01,plan_change,,
SUB-01236-01,CUS-01236,PLN-GROWTH,monthly,14,0.06,2026-08-01,,,,
SUB-01237-00,CUS-01237,PLN-STARTER,monthly,12,0.037,2026-03-01,2026-05-01,churn,voluntary,Missing functionality
SUB-01238-00,CUS-01238,PLN-GROWTH,annual,16,0.22,2026-03-01,2026-04-01,plan_change,,
SUB-01238-01,CUS-01238,PLN-GROWTH,annual,12,0.22,2026-04-01,,,,
SUB-01239-00,CUS-01239,PLN-GROWTH,annual,17,0.171,2026-03-01,,,,
SUB-01240-00,CUS-01240,PLN-SCALE,monthly,142,0.144,2026-03-01,,,,
SUB-01241-00,CUS-01241,PLN-STARTER,monthly,9,0.068,2026-03-01,2026-06-01,churn,voluntary,Switched to competitor
SUB-01242-00,CUS-01242,PLN-STARTER,monthly,4,0.023,2026-03-01,,,,
SUB-01243-00,CUS-01243,PLN-STARTER,monthly,5,0.078,2026-03-01,,,,
SUB-01244-00,CUS-01244,PLN-STARTER,monthly,7,0.064,2026-03-01,2026-07-01,plan_change,,
SUB-01244-01,CUS-01244,PLN-STARTER,monthly,6,0.064,2026-07-01,,,,
SUB-01245-00,CUS-01245,PLN-GROWTH,monthly,14,0.027,2026-03-01,2026-07-01,plan_change,,
SUB-01245-01,CUS-01245,PLN-GROWTH,monthly,19,0.027,2026-07-01,,,,
SUB-01246-00,CUS-01246,PLN-SCALE,annual,119,0.137,2026-03-01,,,,
SUB-01247-00,CUS-01247,PLN-STARTER,annual,5,0.165,2026-03-01,2026-04-01,plan_change,,
SUB-01247-01,CUS-01247,PLN-STARTER,annual,6,0.165,2026-04-01,2026-08-01,plan_change,,
SUB-01247-02,CUS-01247,PLN-STARTER,annual,3,0.165,2026-08-01,,,,
SUB-01248-00,CUS-01248,PLN-STARTER,monthly,2,0.067,2026-03-01,2026-05-01,plan_change,,
SUB-01248-01,CUS-01248,PLN-STARTER,monthly,3,0.067,2026-05-01,,,,
SUB-01249-00,CUS-01249,PLN-STARTER,monthly,13,0.01,2026-03-01,2026-07-01,churn,voluntary,Missing functionality
SUB-01250-00,CUS-01250,PLN-GROWTH,monthly,29,0.031,2026-03-01,2026-04-01,plan_change,,
SUB-01250-01,CUS-01250,PLN-GROWTH,monthly,33,0.031,2026-04-01,2026-07-01,churn,voluntary,Low adoption
SUB-01251-00,CUS-01251,PLN-STARTER,monthly,2,0.036,2026-03-01,2026-05-01,plan_change,,
SUB-01251-01,CUS-01251,PLN-STARTER,monthly,3,0.036,2026-05-01,2026-06-01,plan_change,,
SUB-01251-02,CUS-01251,PLN-STARTER,monthly,4,0.036,2026-06-01,,,,
SUB-01252-00,CUS-01252,PLN-GROWTH,monthly,19,0.048,2026-03-01,2026-08-01,plan_change,,
SUB-01252-01,CUS-01252,PLN-GROWTH,monthly,22,0.048,2026-08-01,,,,
SUB-01253-00,CUS-01253,PLN-GROWTH,annual,46,0.113,2026-03-01,2026-06-01,plan_change,,
SUB-01253-01,CUS-01253,PLN-GROWTH,annual,54,0.113,2026-06-01,,,,
SUB-01254-00,CUS-01254,PLN-STARTER,monthly,6,0.073,2026-03-01,2026-08-01,plan_change,,
SUB-01254-01,CUS-01254,PLN-STARTER,monthly,5,0.073,2026-08-01,,,,
SUB-01255-00,CUS-01255,PLN-SCALE,monthly,162,0.111,2026-03-01,2026-06-01,plan_change,,
SUB-01255-01,CUS-01255,PLN-SCALE,monthly,146,0.111,2026-06-01,,,,
SUB-01256-00,CUS-01256,PLN-GROWTH,monthly,15,0.072,2026-03-01,2026-07-01,churn,voluntary,Poor support experience
SUB-01257-00,CUS-01257,PLN-GROWTH,annual,35,0.165,2026-03-01,,,,
SUB-01258-00,CUS-01258,PLN-STARTER,monthly,5,0.043,2026-04-01,,,,
SUB-01259-00,CUS-01259,PLN-STARTER,monthly,8,0.013,2026-04-01,2026-05-01,churn,voluntary,Missing functionality
SUB-01260-00,CUS-01260,PLN-GROWTH,monthly,15,0.0,2026-04-01,2026-08-01,plan_change,,
SUB-01260-01,CUS-01260,PLN-GROWTH,monthly,16,0.0,2026-08-01,,,,
SUB-01261-00,CUS-01261,PLN-STARTER,monthly,6,0.065,2026-04-01,2026-07-01,churn,voluntary,Missing functionality
SUB-01262-00,CUS-01262,PLN-STARTER,monthly,7,0.073,2026-04-01,,,,
SUB-01263-00,CUS-01263,PLN-STARTER,annual,3,0.131,2026-04-01,2026-06-01,plan_change,,
SUB-01263-01,CUS-01263,PLN-STARTER,annual,2,0.131,2026-06-01,,,,
SUB-01264-00,CUS-01264,PLN-SCALE,monthly,51,0.048,2026-04-01,,,,
SUB-01265-00,CUS-01265,PLN-STARTER,annual,7,0.095,2026-04-01,2026-07-01,plan_change,,
SUB-01265-01,CUS-01265,PLN-STARTER,annual,5,0.095,2026-07-01,,,,
SUB-01266-00,CUS-01266,PLN-SCALE,annual,72,0.212,2026-04-01,,,,
SUB-01267-00,CUS-01267,PLN-GROWTH,monthly,32,0.041,2026-04-01,,,,
SUB-01268-00,CUS-01268,PLN-STARTER,monthly,6,0.066,2026-04-01,,,,
SUB-01269-00,CUS-01269,PLN-STARTER,monthly,8,0.009,2026-04-01,2026-05-01,plan_change,,
SUB-01269-01,CUS-01269,PLN-STARTER,monthly,11,0.009,2026-05-01,,,,
SUB-01270-00,CUS-01270,PLN-STARTER,monthly,3,0.062,2026-04-01,,,,
SUB-01271-00,CUS-01271,PLN-SCALE,monthly,160,0.038,2026-04-01,2026-05-01,plan_change,,
SUB-01271-01,CUS-01271,PLN-SCALE,monthly,225,0.038,2026-05-01,2026-06-01,churn,voluntary,Switched to competitor
SUB-01272-00,CUS-01272,PLN-STARTER,annual,11,0.135,2026-04-01,,,,
SUB-01273-00,CUS-01273,PLN-SCALE,monthly,87,0.063,2026-04-01,,,,
SUB-01274-00,CUS-01274,PLN-GROWTH,monthly,48,0.018,2026-04-01,,,,
SUB-01275-00,CUS-01275,PLN-STARTER,monthly,2,0.046,2026-04-01,,,,
SUB-01276-00,CUS-01276,PLN-GROWTH,annual,30,0.114,2026-04-01,,,,
SUB-01277-00,CUS-01277,PLN-GROWTH,monthly,37,0.006,2026-04-01,2026-06-01,plan_change,,
SUB-01277-01,CUS-01277,PLN-GROWTH,monthly,22,0.006,2026-06-01,2026-07-01,plan_change,,
SUB-01277-02,CUS-01277,PLN-GROWTH,monthly,29,0.006,2026-07-01,,,,
SUB-01278-00,CUS-01278,PLN-GROWTH,monthly,11,0.039,2026-04-01,2026-05-01,churn,voluntary,Poor support experience
SUB-01279-00,CUS-01279,PLN-ENTERPRISE,monthly,773,0.168,2026-04-01,,,,
SUB-01280-00,CUS-01280,PLN-GROWTH,annual,39,0.157,2026-04-01,,,,
SUB-01281-00,CUS-01281,PLN-GROWTH,monthly,10,0.071,2026-04-01,,,,
SUB-01282-00,CUS-01282,PLN-STARTER,monthly,6,0.019,2026-04-01,,,,
SUB-01283-00,CUS-01283,PLN-STARTER,monthly,2,0.002,2026-04-01,2026-05-01,churn,involuntary,Payment failure
SUB-01284-00,CUS-01284,PLN-STARTER,annual,4,0.159,2026-04-01,,,,
SUB-01285-00,CUS-01285,PLN-ENTERPRISE,monthly,190,0.115,2026-04-01,,,,
SUB-01286-00,CUS-01286,PLN-GROWTH,annual,13,0.118,2026-04-01,,,,
SUB-01287-00,CUS-01287,PLN-SCALE,annual,104,0.112,2026-04-01,2026-06-01,plan_change,,
SUB-01287-01,CUS-01287,PLN-SCALE,annual,130,0.112,2026-06-01,,,,
SUB-01288-00,CUS-01288,PLN-STARTER,monthly,3,0.0,2026-04-01,,,,
SUB-01289-00,CUS-01289,PLN-GROWTH,monthly,29,0.066,2026-04-01,2026-07-01,plan_change,,
SUB-01289-01,CUS-01289,PLN-GROWTH,monthly,33,0.066,2026-07-01,2026-08-01,churn,voluntary,Price / budget cuts
SUB-01290-00,CUS-01290,PLN-STARTER,monthly,6,0.034,2026-04-01,2026-06-01,churn,voluntary,Low adoption
SUB-01291-00,CUS-01291,PLN-GROWTH,annual,19,0.116,2026-04-01,,,,
SUB-01292-00,CUS-01292,PLN-ENTERPRISE,annual,554,0.262,2026-04-01,,,,
SUB-01293-00,CUS-01293,PLN-STARTER,monthly,4,0.0,2026-04-01,,,,
SUB-01294-00,CUS-01294,PLN-STARTER,monthly,5,0.017,2026-04-01,,,,
SUB-01295-00,CUS-01295,PLN-STARTER,annual,3,0.172,2026-04-01,,,,
SUB-01296-00,CUS-01296,PLN-STARTER,monthly,3,0.039,2026-04-01,2026-06-01,plan_change,,
SUB-01296-01,CUS-01296,PLN-STARTER,monthly,4,0.039,2026-06-01,,,,
SUB-01297-00,CUS-01297,PLN-SCALE,monthly,127,0.07,2026-04-01,,,,
SUB-01298-00,CUS-01298,PLN-STARTER,annual,9,0.124,2026-04-01,2026-08-01,plan_change,,
SUB-01298-01,CUS-01298,PLN-STARTER,annual,12,0.124,2026-08-01,,,,
SUB-01299-00,CUS-01299,PLN-SCALE,annual,56,0.25,2026-04-01,2026-05-01,plan_change,,
SUB-01299-01,CUS-01299,PLN-SCALE,annual,76,0.25,2026-05-01,,,,
SUB-01300-00,CUS-01300,PLN-STARTER,monthly,3,0.063,2026-04-01,,,,
SUB-01301-00,CUS-01301,PLN-GROWTH,monthly,48,0.041,2026-04-01,2026-05-01,plan_change,,
SUB-01301-01,CUS-01301,PLN-GROWTH,monthly,33,0.041,2026-05-01,,,,
SUB-01302-00,CUS-01302,PLN-STARTER,monthly,6,0.019,2026-04-01,,,,
SUB-01303-00,CUS-01303,PLN-SCALE,annual,166,0.114,2026-04-01,2026-06-01,plan_change,,
SUB-01303-01,CUS-01303,PLN-SCALE,annual,230,0.114,2026-06-01,,,,
SUB-01304-00,CUS-01304,PLN-GROWTH,monthly,49,0.0,2026-04-01,2026-06-01,churn,voluntary,Low adoption
SUB-01305-00,CUS-01305,PLN-GROWTH,monthly,23,0.001,2026-04-01,,,,
SUB-01306-00,CUS-01306,PLN-STARTER,monthly,12,0.005,2026-04-01,,,,
SUB-01307-00,CUS-01307,PLN-STARTER,monthly,5,0.004,2026-04-01,2026-08-01,plan_change,,
SUB-01307-01,CUS-01307,PLN-STARTER,monthly,6,0.004,2026-08-01,,,,
SUB-01308-00,CUS-01308,PLN-STARTER,monthly,2,0.075,2026-05-01,,,,
SUB-01309-00,CUS-01309,PLN-SCALE,annual,59,0.138,2026-05-01,2026-08-01,plan_change,,
SUB-01309-01,CUS-01309,PLN-SCALE,annual,40,0.138,2026-08-01,,,,
SUB-01310-00,CUS-01310,PLN-STARTER,annual,9,0.09,2026-05-01,2026-06-01,plan_change,,
SUB-01310-01,CUS-01310,PLN-STARTER,annual,12,0.09,2026-06-01,,,,
SUB-01311-00,CUS-01311,PLN-GROWTH,monthly,49,0.068,2026-05-01,,,,
SUB-01312-00,CUS-01312,PLN-ENTERPRISE,annual,244,0.268,2026-05-01,,,,
SUB-01313-00,CUS-01313,PLN-ENTERPRISE,annual,267,0.216,2026-05-01,2026-06-01,plan_change,,
SUB-01313-01,CUS-01313,PLN-ENTERPRISE,annual,296,0.216,2026-06-01,,,,
SUB-01314-00,CUS-01314,PLN-STARTER,monthly,4,0.0,2026-05-01,,,,
SUB-01315-00,CUS-01315,PLN-GROWTH,annual,24,0.155,2026-05-01,2026-08-01,plan_change,,
SUB-01315-01,CUS-01315,PLN-GROWTH,annual,19,0.155,2026-08-01,,,,
SUB-01316-00,CUS-01316,PLN-STARTER,monthly,3,0.017,2026-05-01,,,,
SUB-01317-00,CUS-01317,PLN-ENTERPRISE,annual,186,0.185,2026-05-01,,,,
SUB-01318-00,CUS-01318,PLN-STARTER,annual,8,0.075,2026-05-01,2026-06-01,plan_change,,
SUB-01318-01,CUS-01318,PLN-STARTER,annual,11,0.075,2026-06-01,,,,
SUB-01319-00,CUS-01319,PLN-SCALE,annual,43,0.147,2026-05-01,2026-06-01,plan_change,,
SUB-01319-01,CUS-01319,PLN-SCALE,annual,49,0.147,2026-06-01,,,,
SUB-01320-00,CUS-01320,PLN-GROWTH,monthly,22,0.068,2026-05-01,,,,
SUB-01321-00,CUS-01321,PLN-GROWTH,monthly,47,0.047,2026-05-01,,,,
SUB-01322-00,CUS-01322,PLN-ENTERPRISE,annual,775,0.166,2026-05-01,,,,
SUB-01323-00,CUS-01323,PLN-GROWTH,monthly,35,0.047,2026-05-01,,,,
SUB-01324-00,CUS-01324,PLN-STARTER,monthly,2,0.025,2026-05-01,2026-06-01,churn,voluntary,Price / budget cuts
SUB-01325-00,CUS-01325,PLN-GROWTH,monthly,30,0.05,2026-05-01,2026-08-01,plan_change,,
SUB-01325-01,CUS-01325,PLN-GROWTH,monthly,32,0.05,2026-08-01,,,,
SUB-01326-00,CUS-01326,PLN-SCALE,annual,83,0.114,2026-05-01,,,,
SUB-01327-00,CUS-01327,PLN-GROWTH,monthly,22,0.023,2026-05-01,,,,
SUB-01328-00,CUS-01328,PLN-STARTER,monthly,9,0.05,2026-05-01,,,,
SUB-01329-00,CUS-01329,PLN-STARTER,monthly,8,0.038,2026-05-01,,,,
SUB-01330-00,CUS-01330,PLN-STARTER,monthly,13,0.0,2026-05-01,,,,
SUB-01331-00,CUS-01331,PLN-SCALE,annual,130,0.169,2026-05-01,2026-08-01,plan_change,,
SUB-01331-01,CUS-01331,PLN-SCALE,annual,156,0.169,2026-08-01,,,,
SUB-01332-00,CUS-01332,PLN-SCALE,monthly,159,0.119,2026-05-01,2026-07-01,plan_change,,
SUB-01332-01,CUS-01332,PLN-SCALE,monthly,100,0.119,2026-07-01,2026-08-01,plan_change,,
SUB-01332-02,CUS-01332,PLN-SCALE,monthly,115,0.119,2026-08-01,,,,
SUB-01333-00,CUS-01333,PLN-STARTER,monthly,12,0.0,2026-05-01,,,,
SUB-01334-00,CUS-01334,PLN-STARTER,monthly,6,0.077,2026-05-01,,,,
SUB-01335-00,CUS-01335,PLN-GROWTH,monthly,35,0.013,2026-05-01,,,,
SUB-01336-00,CUS-01336,PLN-STARTER,monthly,9,0.023,2026-05-01,,,,
SUB-01337-00,CUS-01337,PLN-STARTER,annual,11,0.082,2026-05-01,,,,
SUB-01338-00,CUS-01338,PLN-GROWTH,monthly,22,0.006,2026-05-01,2026-06-01,churn,voluntary,Missing functionality
SUB-01339-00,CUS-01339,PLN-SCALE,annual,48,0.203,2026-05-01,,,,
SUB-01340-00,CUS-01340,PLN-SCALE,annual,181,0.184,2026-05-01,,,,
SUB-01341-00,CUS-01341,PLN-GROWTH,monthly,17,0.064,2026-05-01,,,,
SUB-01342-00,CUS-01342,PLN-ENTERPRISE,annual,198,0.227,2026-05-01,,,,
SUB-01343-00,CUS-01343,PLN-STARTER,monthly,5,0.045,2026-05-01,2026-06-01,churn,voluntary,Low adoption
SUB-01344-00,CUS-01344,PLN-STARTER,monthly,3,0.06,2026-05-01,,,,
SUB-01345-00,CUS-01345,PLN-STARTER,monthly,7,0.0,2026-05-01,2026-07-01,plan_change,,
SUB-01345-01,CUS-01345,PLN-STARTER,monthly,6,0.0,2026-07-01,,,,
SUB-01346-00,CUS-01346,PLN-GROWTH,monthly,37,0.0,2026-05-01,2026-07-01,plan_change,,
SUB-01346-01,CUS-01346,PLN-GROWTH,monthly,40,0.0,2026-07-01,2026-08-01,plan_change,,
SUB-01346-02,CUS-01346,PLN-GROWTH,monthly,51,0.0,2026-08-01,,,,
SUB-01347-00,CUS-01347,PLN-GROWTH,monthly,19,0.039,2026-05-01,2026-06-01,churn,voluntary,Price / budget cuts
SUB-01348-00,CUS-01348,PLN-STARTER,monthly,9,0.043,2026-05-01,2026-07-01,plan_change,,
SUB-01348-01,CUS-01348,PLN-STARTER,monthly,7,0.043,2026-07-01,,,,
SUB-01349-00,CUS-01349,PLN-SCALE,annual,162,0.218,2026-05-01,,,,
SUB-01350-00,CUS-01350,PLN-GROWTH,annual,20,0.111,2026-05-01,,,,
SUB-01351-00,CUS-01351,PLN-SCALE,monthly,59,0.016,2026-05-01,2026-07-01,churn,involuntary,Payment failure
SUB-01352-00,CUS-01352,PLN-STARTER,monthly,8,0.0,2026-05-01,,,,
SUB-01353-00,CUS-01353,PLN-STARTER,annual,3,0.16,2026-05-01,,,,
SUB-01354-00,CUS-01354,PLN-STARTER,monthly,10,0.04,2026-05-01,,,,
SUB-01355-00,CUS-01355,PLN-GROWTH,monthly,49,0.076,2026-05-01,,,,
SUB-01356-00,CUS-01356,PLN-ENTERPRISE,annual,290,0.164,2026-05-01,2026-07-01,plan_change,,
SUB-01356-01,CUS-01356,PLN-ENTERPRISE,annual,386,0.164,2026-07-01,,,,
SUB-01357-00,CUS-01357,PLN-ENTERPRISE,monthly,235,0.164,2026-05-01,,,,
SUB-01358-00,CUS-01358,PLN-STARTER,monthly,9,0.05,2026-05-01,2026-07-01,churn,involuntary,Payment failure
SUB-01359-00,CUS-01359,PLN-STARTER,annual,4,0.097,2026-05-01,2026-06-01,plan_change,,
SUB-01359-01,CUS-01359,PLN-STARTER,annual,2,0.097,2026-06-01,2026-08-01,plan_change,,
SUB-01359-02,CUS-01359,PLN-STARTER,annual,3,0.097,2026-08-01,,,,
SUB-01360-00,CUS-01360,PLN-ENTERPRISE,monthly,189,0.102,2026-06-01,,,,
SUB-01361-00,CUS-01361,PLN-GROWTH,monthly,16,0.058,2026-06-01,2026-08-01,churn,voluntary,Switched to competitor
SUB-01362-00,CUS-01362,PLN-GROWTH,monthly,22,0.116,2026-06-01,,,,
SUB-01363-00,CUS-01363,PLN-STARTER,monthly,5,0.068,2026-06-01,2026-08-01,churn,voluntary,Low adoption
SUB-01364-00,CUS-01364,PLN-STARTER,monthly,5,0.027,2026-06-01,2026-07-01,plan_change,,
SUB-01364-01,CUS-01364,PLN-STARTER,monthly,6,0.027,2026-07-01,,,,
SUB-01365-00,CUS-01365,PLN-SCALE,annual,103,0.262,2026-06-01,,,,
SUB-01366-00,CUS-01366,PLN-STARTER,monthly,3,0.0,2026-06-01,2026-07-01,churn,voluntary,Price / budget cuts
SUB-01367-00,CUS-01367,PLN-SCALE,monthly,99,0.081,2026-06-01,,,,
SUB-01368-00,CUS-01368,PLN-SCALE,monthly,111,0.052,2026-06-01,,,,
SUB-01369-00,CUS-01369,PLN-STARTER,monthly,3,0.0,2026-06-01,,,,
SUB-01370-00,CUS-01370,PLN-GROWTH,monthly,18,0.075,2026-06-01,2026-07-01,churn,involuntary,Payment failure
SUB-01371-00,CUS-01371,PLN-GROWTH,monthly,39,0.07,2026-06-01,,,,
SUB-01372-00,CUS-01372,PLN-STARTER,monthly,4,0.056,2026-06-01,,,,
SUB-01373-00,CUS-01373,PLN-SCALE,annual,105,0.155,2026-06-01,,,,
SUB-01374-00,CUS-01374,PLN-SCALE,annual,132,0.129,2026-06-01,2026-08-01,plan_change,,
SUB-01374-01,CUS-01374,PLN-SCALE,annual,168,0.129,2026-08-01,,,,
SUB-01375-00,CUS-01375,PLN-SCALE,annual,59,0.158,2026-06-01,2026-08-01,plan_change,,
SUB-01375-01,CUS-01375,PLN-SCALE,annual,44,0.158,2026-08-01,,,,
SUB-01376-00,CUS-01376,PLN-GROWTH,monthly,22,0.028,2026-06-01,,,,
SUB-01377-00,CUS-01377,PLN-STARTER,monthly,3,0.052,2026-06-01,,,,
SUB-01378-00,CUS-01378,PLN-ENTERPRISE,annual,764,0.27,2026-06-01,2026-07-01,plan_change,,
SUB-01378-01,CUS-01378,PLN-ENTERPRISE,annual,830,0.27,2026-07-01,,,,
SUB-01379-00,CUS-01379,PLN-STARTER,monthly,9,0.005,2026-06-01,,,,
SUB-01380-00,CUS-01380,PLN-STARTER,monthly,4,0.016,2026-06-01,2026-08-01,churn,voluntary,Switched to competitor
SUB-01381-00,CUS-01381,PLN-STARTER,annual,2,0.087,2026-06-01,,,,
SUB-01382-00,CUS-01382,PLN-GROWTH,monthly,34,0.004,2026-06-01,2026-08-01,churn,voluntary,Low adoption
SUB-01383-00,CUS-01383,PLN-ENTERPRISE,monthly,750,0.149,2026-06-01,2026-07-01,plan_change,,
SUB-01383-01,CUS-01383,PLN-ENTERPRISE,monthly,636,0.149,2026-07-01,,,,
SUB-01384-00,CUS-01384,PLN-GROWTH,monthly,13,0.054,2026-06-01,,,,
SUB-01385-00,CUS-01385,PLN-SCALE,annual,98,0.181,2026-06-01,,,,
SUB-01386-00,CUS-01386,PLN-ENTERPRISE,annual,211,0.27,2026-06-01,,,,
SUB-01387-00,CUS-01387,PLN-GROWTH,monthly,12,0.06,2026-06-01,,,,
SUB-01388-00,CUS-01388,PLN-GROWTH,monthly,18,0.048,2026-06-01,2026-08-01,plan_change,,
SUB-01388-01,CUS-01388,PLN-GROWTH,monthly,19,0.048,2026-08-01,,,,
SUB-01389-00,CUS-01389,PLN-ENTERPRISE,monthly,548,0.14,2026-06-01,,,,
SUB-01390-00,CUS-01390,PLN-STARTER,monthly,2,0.048,2026-06-01,2026-08-01,churn,voluntary,Switched to competitor
SUB-01391-00,CUS-01391,PLN-STARTER,monthly,2,0.0,2026-06-01,,,,
SUB-01392-00,CUS-01392,PLN-STARTER,annual,10,0.077,2026-06-01,,,,
SUB-01393-00,CUS-01393,PLN-STARTER,annual,2,0.081,2026-06-01,,,,
SUB-01394-00,CUS-01394,PLN-SCALE,annual,64,0.197,2026-06-01,,,,
SUB-01395-00,CUS-01395,PLN-STARTER,monthly,6,0.0,2026-06-01,2026-07-01,plan_change,,
SUB-01395-01,CUS-01395,PLN-STARTER,monthly,5,0.0,2026-07-01,,,,
SUB-01396-00,CUS-01396,PLN-GROWTH,monthly,16,0.0,2026-06-01,2026-08-01,plan_change,,
SUB-01396-01,CUS-01396,PLN-GROWTH,monthly,18,0.0,2026-08-01,,,,
SUB-01397-00,CUS-01397,PLN-STARTER,monthly,3,0.069,2026-06-01,2026-07-01,churn,voluntary,Low adoption
SUB-01398-00,CUS-01398,PLN-STARTER,monthly,5,0.026,2026-06-01,,,,
SUB-01399-00,CUS-01399,PLN-SCALE,annual,186,0.26,2026-06-01,2026-07-01,plan_change,,
SUB-01399-01,CUS-01399,PLN-SCALE,annual,211,0.26,2026-07-01,,,,
SUB-01400-00,CUS-01400,PLN-GROWTH,monthly,40,0.111,2026-06-01,,,,
SUB-01401-00,CUS-01401,PLN-GROWTH,monthly,18,0.109,2026-06-01,,,,
SUB-01402-00,CUS-01402,PLN-GROWTH,annual,17,0.21,2026-06-01,,,,
SUB-01403-00,CUS-01403,PLN-STARTER,monthly,5,0.055,2026-06-01,,,,
SUB-01404-00,CUS-01404,PLN-GROWTH,annual,11,0.113,2026-06-01,,,,
SUB-01405-00,CUS-01405,PLN-GROWTH,annual,21,0.121,2026-06-01,2026-07-01,plan_change,,
SUB-01405-01,CUS-01405,PLN-GROWTH,annual,29,0.121,2026-07-01,,,,
SUB-01406-00,CUS-01406,PLN-SCALE,monthly,113,0.061,2026-06-01,,,,
SUB-01407-00,CUS-01407,PLN-STARTER,annual,4,0.136,2026-06-01,,,,
SUB-01408-00,CUS-01408,PLN-GROWTH,monthly,21,0.016,2026-06-01,,,,
SUB-01409-00,CUS-01409,PLN-GROWTH,monthly,33,0.034,2026-06-01,2026-08-01,churn,voluntary,Low adoption
SUB-01410-00,CUS-01410,PLN-STARTER,monthly,2,0.0,2026-06-01,,,,
SUB-01411-00,CUS-01411,PLN-SCALE,annual,54,0.167,2026-06-01,,,,
SUB-01412-00,CUS-01412,PLN-GROWTH,annual,11,0.132,2026-06-01,,,,
SUB-01413-00,CUS-01413,PLN-STARTER,monthly,4,0.061,2026-06-01,2026-08-01,churn,voluntary,Low adoption
SUB-01414-00,CUS-01414,PLN-SCALE,annual,90,0.155,2026-06-01,,,,
SUB-01415-00,CUS-01415,PLN-STARTER,monthly,9,0.008,2026-06-01,,,,
SUB-01416-00,CUS-01416,PLN-SCALE,annual,125,0.129,2026-06-01,,,,
SUB-01417-00,CUS-01417,PLN-GROWTH,annual,42,0.181,2026-06-01,2026-08-01,plan_change,,
SUB-01417-01,CUS-01417,PLN-GROWTH,annual,27,0.181,2026-08-01,,,,
SUB-01418-00,CUS-01418,PLN-SCALE,monthly,74,0.049,2026-06-01,,,,
SUB-01419-00,CUS-01419,PLN-GROWTH,monthly,12,0.048,2026-07-01,,,,
SUB-01420-00,CUS-01420,PLN-STARTER,monthly,9,0.0,2026-07-01,,,,
SUB-01421-00,CUS-01421,PLN-STARTER,annual,9,0.163,2026-07-01,,,,
SUB-01422-00,CUS-01422,PLN-STARTER,annual,5,0.116,2026-07-01,,,,
SUB-01423-00,CUS-01423,PLN-GROWTH,monthly,19,0.093,2026-07-01,2026-08-01,churn,voluntary,Price / budget cuts
SUB-01424-00,CUS-01424,PLN-STARTER,monthly,9,0.033,2026-07-01,,,,
SUB-01425-00,CUS-01425,PLN-STARTER,monthly,4,0.066,2026-07-01,,,,
SUB-01426-00,CUS-01426,PLN-GROWTH,monthly,22,0.055,2026-07-01,2026-08-01,churn,voluntary,Switched to competitor
SUB-01427-00,CUS-01427,PLN-GROWTH,annual,19,0.152,2026-07-01,,,,
SUB-01428-00,CUS-01428,PLN-STARTER,monthly,11,0.072,2026-07-01,,,,
SUB-01429-00,CUS-01429,PLN-GROWTH,monthly,27,0.081,2026-07-01,,,,
SUB-01430-00,CUS-01430,PLN-STARTER,monthly,3,0.044,2026-07-01,,,,
SUB-01431-00,CUS-01431,PLN-ENTERPRISE,annual,717,0.209,2026-07-01,,,,
SUB-01432-00,CUS-01432,PLN-STARTER,monthly,2,0.078,2026-07-01,,,,
SUB-01433-00,CUS-01433,PLN-GROWTH,annual,29,0.17,2026-07-01,2026-08-01,plan_change,,
SUB-01433-01,CUS-01433,PLN-GROWTH,annual,18,0.17,2026-08-01,,,,
SUB-01434-00,CUS-01434,PLN-STARTER,monthly,8,0.046,2026-07-01,,,,
SUB-01435-00,CUS-01435,PLN-STARTER,monthly,10,0.065,2026-07-01,,,,
SUB-01436-00,CUS-01436,PLN-GROWTH,monthly,27,0.014,2026-07-01,,,,
SUB-01437-00,CUS-01437,PLN-GROWTH,annual,28,0.162,2026-07-01,,,,
SUB-01438-00,CUS-01438,PLN-GROWTH,annual,24,0.211,2026-07-01,,,,
SUB-01439-00,CUS-01439,PLN-GROWTH,monthly,25,0.074,2026-07-01,,,,
SUB-01440-00,CUS-01440,PLN-GROWTH,annual,37,0.139,2026-07-01,,,,
SUB-01441-00,CUS-01441,PLN-GROWTH,monthly,28,0.041,2026-07-01,,,,
