customer_id,month,licensed_seats,active_users,sessions,feature_adoption_score,support_tickets,csat_score
CUS-00960,2026-05-01,2,2,27,80.1,1,4.83
CUS-00960,2026-06-01,2,2,67,91.4,1,4.46
CUS-00960,2026-07-01,2,2,43,95.0,0,5.0
CUS-00960,2026-08-01,2,2,19,91.1,0,5.0
CUS-00961,2025-10-01,22,15,436,71.9,2,4.75
CUS-00961,2025-11-01,22,15,460,71.7,1,4.47
CUS-00961,2025-12-01,22,15,467,76.4,2,4.67
CUS-00961,2026-01-01,22,15,407,66.4,2,4.09
CUS-00961,2026-02-01,22,15,125,75.4,4,3.81
CUS-00961,2026-03-01,22,14,335,69.3,1,4.88
CUS-00961,2026-04-01,22,14,448,71.8,1,4.33
CUS-00961,2026-05-01,22,14,205,65.7,2,4.05
CUS-00961,2026-06-01,22,15,345,69.8,0,4.44
CUS-00961,2026-07-01,22,14,434,62.0,4,4.17
CUS-00961,2026-08-01,22,13,240,67.7,2,4.89
CUS-00962,2025-10-01,206,118,2387,55.7,4,4.01
CUS-00962,2025-11-01,279,166,2102,55.6,1,3.98
CUS-00962,2025-12-01,279,165,1855,54.4,3,3.71
CUS-00962,2026-01-01,279,163,2023,61.6,3,3.85
CUS-00962,2026-02-01,279,177,4849,63.6,2,4.27
CUS-00962,2026-03-01,229,151,1803,64.5,1,4.12
CUS-00962,2026-04-01,229,149,2397,71.0,3,3.92
CUS-00962,2026-05-01,229,154,3671,66.7,2,4.15
CUS-00962,2026-06-01,229,147,3082,62.7,0,4.35
CUS-00962,2026-07-01,229,147,3260,64.1,2,3.78
CUS-00962,2026-08-01,229,142,4313,68.3,3,3.94
CUS-00963,2025-10-01,364,266,6399,58.2,3,4.0
CUS-00963,2025-11-01,510,392,12011,77.7,0,4.01
CUS-00963,2025-12-01,510,398,10518,78.0,5,4.1
CUS-00963,2026-01-01,510,399,6551,68.0,3,4.3
CUS-00963,2026-02-01,510,416,3688,78.2,3,4.39
CUS-00963,2026-03-01,510,405,8591,61.7,1,4.22
CUS-00963,2026-04-01,578,461,6196,68.8,1,4.35
CUS-00963,2026-05-01,578,498,16135,72.7,3,3.98
CUS-00963,2026-06-01,666,590,21248,63.7,4,4.05
CUS-00963,2026-07-01,666,632,22045,72.1,3,4.52
CUS-00963,2026-08-01,666,623,22681,83.9,3,4.31
CUS-00964,2025-10-01,67,37,785,50.8,3,3.77
CUS-00964,2025-11-01,67,32,778,52.0,4,3.77
CUS-00964,2025-12-01,67,28,259,63.4,1,3.95
CUS-00964,2026-01-01,67,23,357,45.8,2,3.74
CUS-00964,2026-02-01,67,17,261,56.0,1,4.01
CUS-00964,2026-03-01,67,13,233,44.9,7,3.35
CUS-00964,2026-04-01,67,11,86,45.6,4,3.19
CUS-00964,2026-05-01,67,6,81,38.0,2,3.67
CUS-00964,2026-06-01,67,6,65,40.7,3,3.94
CUS-00964,2026-07-01,95,7,36,53.3,5,3.02
CUS-00964,2026-08-01,95,4,19,41.8,4,3.24
CUS-00965,2025-11-01,13,8,157,71.9,0,4.14
CUS-00965,2025-12-01,13,7,187,66.4,0,4.15
CUS-00965,2026-01-01,13,7,87,69.0,1,4.35
CUS-00965,2026-02-01,13,7,78,62.7,0,4.31
CUS-00965,2026-03-01,13,6,100,54.0,3,4.44
CUS-00965,2026-04-01,13,7,113,58.0,1,4.25
CUS-00965,2026-05-01,13,6,60,75.1,1,3.95
CUS-00965,2026-06-01,13,6,62,72.1,0,4.1
CUS-00965,2026-07-01,13,6,109,67.1,1,4.37
CUS-00965,2026-08-01,13,5,49,67.9,2,4.07
CUS-00966,2025-11-01,12,9,167,59.9,3,4.57
CUS-00966,2025-12-01,12,9,180,72.5,0,4.54
CUS-00966,2026-01-01,16,13,217,81.1,0,4.74
CUS-00966,2026-02-01,16,13,220,62.5,3,4.25
CUS-00966,2026-03-01,16,14,130,80.3,2,4.16
CUS-00966,2026-04-01,16,14,431,87.2,1,4.83
CUS-00966,2026-05-01,16,15,558,76.6,2,4.44
CUS-00966,2026-06-01,16,15,358,84.8,3,4.12
CUS-00966,2026-07-01,16,15,350,81.5,0,4.8
CUS-00966,2026-08-01,16,14,207,90.6,2,4.79
CUS-00967,2025-11-01,8,5,66,58.7,2,3.79
CUS-00967,2025-12-01,8,5,74,56.2,1,3.79
CUS-00967,2026-01-01,8,5,58,59.7,1,4.14
CUS-00967,2026-02-01,8,5,123,54.7,0,3.75
CUS-00967,2026-03-01,9,5,122,66.1,3,3.64
CUS-00967,2026-04-01,9,5,148,50.4,3,3.66
CUS-00967,2026-05-01,9,5,54,50.3,4,3.75
CUS-00967,2026-06-01,9,6,172,53.3,5,3.48
CUS-00967,2026-07-01,9,5,139,58.2,1,3.54
CUS-00967,2026-08-01,9,6,179,65.7,3,3.88
CUS-00968,2025-11-01,13,11,399,93.1,1,4.51
CUS-00968,2025-12-01,13,10,215,69.2,0,5.0
CUS-00968,2026-01-01,13,10,112,70.7,3,4.3
CUS-00968,2026-02-01,13,10,342,78.7,0,4.93
CUS-00968,2026-03-01,13,9,111,76.0,3,4.44
CUS-00968,2026-04-01,13,9,284,64.4,4,4.26
CUS-00968,2026-05-01,13,8,124,80.9,1,4.15
CUS-00968,2026-06-01,13,7,112,67.2,2,4.98
CUS-00968,2026-07-01,13,7,49,76.9,0,4.3
CUS-00968,2026-08-01,13,7,166,74.3,0,4.44
CUS-00969,2025-11-01,10,7,231,76.3,1,3.9
CUS-00969,2025-12-01,10,7,74,70.2,2,5.0
CUS-00969,2026-01-01,10,6,147,74.2,0,4.25
CUS-00969,2026-02-01,10,6,127,76.4,0,4.6
CUS-00969,2026-03-01,10,6,118,72.5,2,3.91
CUS-00969,2026-04-01,10,5,134,62.6,2,4.38
CUS-00969,2026-05-01,10,6,147,65.2,0,4.46
CUS-00969,2026-06-01,12,6,88,59.8,1,4.06
CUS-00969,2026-07-01,13,6,131,68.7,1,4.42
CUS-00969,2026-08-01,13,5,99,62.9,5,3.84
CUS-00970,2025-11-01,51,33,492,47.6,0,4.02
CUS-00970,2025-12-01,51,32,717,63.4,4,3.51
CUS-00970,2026-01-01,51,33,979,50.5,4,3.51
CUS-00970,2026-02-01,51,35,274,54.4,2,3.6
CUS-00970,2026-03-01,51,35,470,60.5,0,4.1
CUS-00970,2026-04-01,51,37,1172,53.0,1,3.78
CUS-00970,2026-05-01,51,35,343,47.6,5,3.51
CUS-00970,2026-06-01,51,32,263,48.6,2,3.41
CUS-00970,2026-07-01,51,35,649,56.9,1,3.65
CUS-00970,2026-08-01,42,30,789,56.2,2,3.36
CUS-00971,2025-11-01,192,113,2016,45.8,1,3.98
CUS-00971,2025-12-01,192,115,1300,55.4,2,3.66
CUS-00971,2026-01-01,192,114,3122,59.0,1,3.76
CUS-00971,2026-02-01,192,110,2623,64.3,1,3.9
CUS-00971,2026-03-01,192,112,2622,67.1,5,3.56
CUS-00971,2026-04-01,192,108,2900,52.8,2,3.78
CUS-00971,2026-05-01,238,136,1183,51.8,5,3.49
CUS-00971,2026-06-01,259,156,4708,49.4,5,3.77
CUS-00971,2026-07-01,259,151,2046,43.4,2,3.78
CUS-00971,2026-08-01,259,159,1556,58.5,1,3.7
CUS-00972,2025-11-01,11,9,205,87.5,1,4.72
CUS-00972,2025-12-01,11,9,317,76.2,0,4.93
CUS-00973,2025-11-01,34,19,235,70.9,1,3.82
CUS-00973,2025-12-01,34,18,233,62.3,0,4.32
CUS-00973,2026-01-01,34,17,339,72.0,3,3.92
CUS-00973,2026-02-01,34,14,327,58.0,8,3.41
CUS-00973,2026-03-01,34,15,384,69.7,2,3.69
CUS-00973,2026-04-01,34,13,290,60.3,1,4.42
CUS-00973,2026-05-01,34,9,147,61.0,3,3.61
CUS-00973,2026-06-01,34,9,155,54.5,0,3.85
CUS-00973,2026-07-01,34,9,142,54.2,2,3.09
CUS-00973,2026-08-01,34,7,127,64.4,6,3.38
CUS-00974,2025-11-01,45,31,728,79.1,2,3.74
CUS-00974,2025-12-01,45,30,504,70.6,1,4.23
CUS-00974,2026-01-01,48,29,462,60.3,1,4.0
CUS-00974,2026-02-01,48,28,348,61.3,1,4.33
CUS-00975,2025-11-01,6,4,77,63.6,4,3.92
CUS-00975,2025-12-01,6,4,42,65.9,3,4.0
CUS-00975,2026-01-01,6,4,106,61.8,0,4.35
CUS-00975,2026-02-01,6,4,93,66.1,1,3.99
CUS-00975,2026-03-01,6,4,131,67.6,3,3.76
CUS-00975,2026-04-01,6,5,83,64.2,2,4.08
CUS-00975,2026-05-01,6,5,158,60.3,1,4.43
CUS-00975,2026-06-01,6,5,116,72.4,3,4.3
CUS-00975,2026-07-01,6,5,174,66.3,1,4.63
CUS-00975,2026-08-01,6,5,74,73.2,4,3.79
CUS-00976,2025-11-01,35,18,404,53.6,6,3.12
CUS-00976,2025-12-01,23,11,230,60.0,3,3.21
CUS-00976,2026-01-01,18,7,113,61.2,1,3.74
CUS-00976,2026-02-01,18,6,115,48.9,1,3.4
CUS-00976,2026-03-01,18,5,71,38.0,6,3.13
CUS-00976,2026-04-01,18,5,72,52.5,4,3.6
CUS-00976,2026-05-01,18,5,54,50.8,0,3.73
CUS-00976,2026-06-01,11,2,30,42.6,3,3.15
CUS-00976,2026-07-01,11,2,32,32.7,1,3.61
CUS-00976,2026-08-01,11,1,9,40.6,3,3.74
CUS-00977,2025-11-01,31,22,449,69.9,4,4.59
CUS-00977,2025-12-01,31,22,725,74.0,2,4.72
CUS-00977,2026-01-01,31,24,713,76.6,3,4.32
CUS-00977,2026-02-01,31,25,490,69.0,0,4.84
CUS-00977,2026-03-01,31,25,677,64.9,0,4.91
CUS-00977,2026-04-01,33,28,966,65.3,2,4.18
CUS-00977,2026-05-01,33,28,752,69.5,3,4.9
CUS-00977,2026-06-01,33,29,909,70.8,0,4.77
CUS-00977,2026-07-01,33,31,618,79.1,2,4.63
CUS-00977,2026-08-01,33,30,471,65.5,2,4.46
CUS-00978,2025-11-01,484,356,3337,73.2,3,4.11
CUS-00978,2025-12-01,484,338,8190,64.0,1,4.3
CUS-00978,2026-01-01,484,353,12108,71.8,2,4.15
CUS-00978,2026-02-01,484,363,4911,80.3,1,4.63
CUS-00978,2026-03-01,484,351,10761,74.6,1,4.7
CUS-00979,2025-11-01,7,4,76,67.8,1,4.45
CUS-00979,2025-12-01,7,4,76,53.9,4,4.14
CUS-00979,2026-01-01,7,4,48,65.8,0,3.81
CUS-00979,2026-02-01,7,5,118,66.5,2,4.33
CUS-00979,2026-03-01,7,4,88,62.9,1,3.81
CUS-00979,2026-04-01,7,4,36,66.9,6,3.72
CUS-00979,2026-05-01,7,5,145,60.4,1,4.04
CUS-00979,2026-06-01,7,5,111,68.9,4,3.58
CUS-00979,2026-07-01,7,5,48,63.8,4,3.64
CUS-00979,2026-08-01,7,6,80,69.8,1,4.21
CUS-00980,2025-11-01,22,17,246,83.5,2,4.03
CUS-00980,2025-12-01,22,17,525,81.3,2,4.36
CUS-00980,2026-01-01,22,17,251,80.0,1,4.12
CUS-00980,2026-02-01,22,18,187,80.4,1,4.09
CUS-00980,2026-03-01,22,19,340,78.0,1,4.35
CUS-00980,2026-04-01,22,19,306,78.7,2,4.33
CUS-00980,2026-05-01,16,14,402,78.6,2,4.1
CUS-00980,2026-06-01,16,14,203,73.5,1,4.34
CUS-00980,2026-07-01,16,15,337,74.0,4,4.87
CUS-00980,2026-08-01,16,15,359,82.8,3,4.54
CUS-00981,2025-11-01,17,12,289,70.2,3,4.06
CUS-00981,2025-12-01,17,12,250,68.6,1,4.09
CUS-00981,2026-01-01,17,12,248,56.6,2,4.07
CUS-00981,2026-02-01,17,11,345,67.3,1,4.46
CUS-00981,2026-03-01,17,11,328,62.2,1,4.08
CUS-00981,2026-04-01,17,11,250,57.3,4,4.12
CUS-00982,2025-11-01,5,4,114,77.1,0,4.79
CUS-00982,2025-12-01,5,3,93,68.4,0,4.38
CUS-00982,2026-01-01,5,3,49,64.3,0,4.35
CUS-00982,2026-02-01,5,3,61,64.9,1,4.33
CUS-00982,2026-03-01,6,3,86,65.9,1,4.59
CUS-00982,2026-04-01,6,3,20,75.0,0,4.27
CUS-00982,2026-05-01,6,3,49,65.0,0,4.21
CUS-00982,2026-06-01,6,3,34,55.8,1,4.1
CUS-00982,2026-07-01,6,2,37,67.3,1,4.73
CUS-00982,2026-08-01,8,3,75,63.0,1,4.6
CUS-00983,2025-11-01,3,2,64,81.1,3,4.49
CUS-00983,2025-12-01,3,2,52,91.2,1,4.3
CUS-00983,2026-01-01,3,3,98,84.7,0,4.61
CUS-00983,2026-02-01,3,3,35,83.2,1,4.68
CUS-00983,2026-03-01,3,3,36,90.0,0,4.76
CUS-00983,2026-04-01,3,2,41,71.6,1,4.38
CUS-00983,2026-05-01,3,2,59,90.3,2,4.62
CUS-00983,2026-06-01,3,3,67,69.7,1,4.72
CUS-00983,2026-07-01,3,3,68,90.8,1,4.92
CUS-00983,2026-08-01,3,3,102,82.8,2,4.86
CUS-00984,2025-11-01,10,8,124,78.6,3,4.61
CUS-00984,2025-12-01,10,8,263,80.0,2,3.83
CUS-00984,2026-01-01,10,8,155,73.9,1,4.68
CUS-00984,2026-02-01,10,8,289,71.1,2,4.01
CUS-00984,2026-03-01,10,8,197,75.9,1,4.64
CUS-00984,2026-04-01,10,9,254,74.4,2,4.58
CUS-00984,2026-05-01,10,9,137,70.4,2,3.81
CUS-00984,2026-06-01,10,9,266,79.8,0,4.69
CUS-00984,2026-07-01,10,9,245,81.4,3,4.5
CUS-00984,2026-08-01,8,7,81,82.2,0,4.39
CUS-00985,2025-11-01,5,3,61,72.2,2,4.58
CUS-00985,2025-12-01,5,3,53,62.6,4,3.9
CUS-00985,2026-01-01,5,3,53,67.0,1,4.2
CUS-00986,2025-11-01,40,23,435,70.0,3,3.9
CUS-00986,2025-12-01,40,24,418,59.7,3,3.79
CUS-00986,2026-01-01,40,26,613,67.9,2,3.88
CUS-00986,2026-02-01,40,25,600,63.7,1,3.31
CUS-00986,2026-03-01,40,20,291,56.7,4,4.08
CUS-00986,2026-04-01,40,18,452,41.2,1,4.07
CUS-00986,2026-05-01,40,18,289,62.5,0,4.2
CUS-00986,2026-06-01,40,18,449,52.2,2,3.5
CUS-00986,2026-07-01,40,20,158,49.9,3,3.44
CUS-00986,2026-08-01,40,21,490,55.5,3,3.68
CUS-00987,2025-11-01,90,59,482,73.5,1,4.2
CUS-00987,2025-12-01,90,60,751,69.3,4,4.51
CUS-00987,2026-01-01,90,61,1565,73.3,1,4.32
CUS-00987,2026-02-01,90,61,1438,80.2,0,4.53
CUS-00987,2026-03-01,90,62,1967,83.5,1,4.73
CUS-00987,2026-04-01,90,57,1624,78.7,3,4.34
CUS-00987,2026-05-01,90,55,1377,71.0,1,4.4
CUS-00987,2026-06-01,90,57,1593,65.5,2,4.46
CUS-00987,2026-07-01,90,59,1332,66.3,1,4.67
CUS-00987,2026-08-01,90,60,1607,66.9,2,4.42
CUS-00988,2025-11-01,40,25,531,63.1,1,4.1
CUS-00988,2025-12-01,40,24,694,61.1,0,5.0
CUS-00988,2026-01-01,40,25,783,67.0,2,4.07
CUS-00988,2026-02-01,40,25,385,77.5,2,4.58
CUS-00988,2026-03-01,40,25,669,65.8,1,4.39
CUS-00988,2026-04-01,40,26,589,68.3,3,3.98
CUS-00988,2026-05-01,40,26,373,71.1,0,4.24
CUS-00988,2026-06-01,40,27,334,68.7,2,4.06
CUS-00988,2026-07-01,40,29,752,79.8,1,4.52
CUS-00988,2026-08-01,40,32,335,66.9,1,4.07
CUS-00989,2025-11-01,13,9,211,68.2,4,3.64
CUS-00989,2025-12-01,13,9,154,67.2,2,4.32
CUS-00989,2026-01-01,13,8,254,50.2,0,3.95
CUS-00989,2026-02-01,13,8,81,55.6,1,3.95
CUS-00989,2026-03-01,13,8,228,61.9,2,4.25
CUS-00990,2025-11-01,7,5,112,75.8,2,5.0
CUS-00990,2025-12-01,7,5,152,78.6,1,4.69
CUS-00990,2026-01-01,7,5,150,75.6,2,4.92
CUS-00990,2026-02-01,7,4,45,82.3,1,4.46
CUS-00990,2026-03-01,7,4,88,83.1,0,4.67
CUS-00990,2026-04-01,7,4,97,79.5,0,5.0
CUS-00990,2026-05-01,7,3,72,71.9,1,4.25
CUS-00990,2026-06-01,7,3,64,70.9,1,4.7
CUS-00990,2026-07-01,7,3,42,71.4,0,4.34
CUS-00990,2026-08-01,7,2,25,68.3,0,4.45
CUS-00991,2025-11-01,11,6,64,42.9,2,3.62
CUS-00991,2025-12-01,11,6,171,65.9,3,3.89
CUS-00991,2026-01-01,16,10,217,55.6,5,3.54
CUS-00991,2026-02-01,16,11,226,59.8,3,4.17
CUS-00991,2026-03-01,16,10,212,71.7,1,4.13
CUS-00991,2026-04-01,16,10,83,58.8,6,3.92
CUS-00991,2026-05-01,16,10,239,59.8,2,3.71
CUS-00991,2026-06-01,16,10,304,71.7,2,3.9
CUS-00991,2026-07-01,16,11,225,60.7,3,3.84
CUS-00991,2026-08-01,16,11,204,58.7,1,3.69
CUS-00992,2025-11-01,238,153,2317,63.6,1,4.37
CUS-00992,2025-12-01,238,166,2671,64.3,1,4.09
CUS-00992,2026-01-01,238,168,4275,60.9,1,4.34
CUS-00992,2026-02-01,238,178,4643,63.6,1,4.05
CUS-00992,2026-03-01,238,187,2555,67.4,2,3.99
CUS-00992,2026-04-01,276,215,6260,65.2,2,3.79
CUS-00992,2026-05-01,276,224,4173,71.1,3,4.52
CUS-00992,2026-06-01,276,231,5159,73.6,2,3.88
CUS-00992,2026-07-01,276,247,3202,76.3,2,4.54
CUS-00992,2026-08-01,276,243,7826,75.8,3,3.89
CUS-00993,2025-11-01,3,2,21,48.4,6,3.17
CUS-00993,2025-12-01,3,1,13,53.0,1,3.44
CUS-00993,2026-01-01,3,1,17,43.1,2,3.25
CUS-00993,2026-02-01,3,1,14,51.7,3,3.31
CUS-00993,2026-03-01,4,2,36,51.0,2,3.26
CUS-00993,2026-04-01,4,1,22,50.8,0,3.41
CUS-00993,2026-05-01,4,1,19,48.1,4,3.22
CUS-00993,2026-06-01,4,1,17,45.0,3,3.14
CUS-00993,2026-07-01,4,1,10,33.2,2,3.12
CUS-00993,2026-08-01,4,1,15,38.6,0,3.5
CUS-00994,2025-11-01,12,10,170,78.1,2,4.16
CUS-00994,2025-12-01,12,9,244,64.7,5,4.1
CUS-00994,2026-01-01,12,8,209,62.8,0,4.0
CUS-00994,2026-02-01,12,8,199,72.7,0,4.09
CUS-00994,2026-03-01,12,7,106,54.0,1,4.14
CUS-00994,2026-04-01,12,7,120,69.9,2,3.88
CUS-00994,2026-05-01,12,7,148,72.9,4,3.43
CUS-00994,2026-06-01,12,7,108,71.3,2,4.13
CUS-00994,2026-07-01,12,7,145,74.0,3,3.75
CUS-00994,2026-08-01,7,4,35,65.0,1,3.86
CUS-00995,2025-11-01,24,17,523,62.5,3,3.79
CUS-00995,2025-12-01,24,17,223,70.2,0,4.72
CUS-00995,2026-01-01,24,15,390,58.1,5,3.54
CUS-00995,2026-02-01,26,14,363,64.2,2,4.18
CUS-00995,2026-03-01,26,13,220,46.1,2,4.08
CUS-00995,2026-04-01,26,11,135,66.4,2,3.65
CUS-00995,2026-05-01,26,10,213,42.8,3,3.73
CUS-00995,2026-06-01,26,9,64,48.7,3,3.51
CUS-00995,2026-07-01,26,9,67,63.1,1,3.84
CUS-00995,2026-08-01,26,9,86,49.0,1,4.12
CUS-00996,2025-11-01,17,11,355,53.1,1,3.7
CUS-00996,2025-12-01,17,10,80,57.9,2,3.89
CUS-00996,2026-01-01,17,11,101,60.0,3,3.36
CUS-00996,2026-02-01,17,12,244,59.8,1,3.83
CUS-00996,2026-03-01,17,12,394,56.2,2,3.83
CUS-00996,2026-04-01,17,12,288,52.3,3,3.87
CUS-00996,2026-05-01,24,16,131,50.2,1,4.09
CUS-00996,2026-06-01,24,16,527,54.8,3,3.89
CUS-00997,2025-11-01,84,58,1761,66.8,1,4.53
CUS-00997,2025-12-01,84,59,1342,79.3,3,4.18
CUS-00997,2026-01-01,84,60,1193,70.5,1,4.28
CUS-00997,2026-02-01,84,62,618,66.1,1,4.07
CUS-00997,2026-03-01,84,61,1512,78.6,1,4.59
CUS-00997,2026-04-01,84,64,2003,79.9,4,4.22
CUS-00997,2026-05-01,84,62,1104,68.0,3,4.21
CUS-00997,2026-06-01,59,45,1217,76.1,2,4.43
CUS-00997,2026-07-01,59,42,1237,75.6,2,4.36
CUS-00997,2026-08-01,59,45,392,77.9,0,4.66
CUS-00998,2025-11-01,12,7,60,52.3,2,3.54
CUS-00998,2025-12-01,12,7,172,58.5,1,3.6
CUS-00998,2026-01-01,12,8,163,47.1,2,3.34
CUS-00998,2026-02-01,12,7,154,53.5,1,4.3
CUS-00998,2026-03-01,12,6,109,55.1,0,3.58
CUS-00998,2026-04-01,12,6,102,44.9,1,3.91
CUS-00999,2025-11-01,696,475,5534,60.2,5,4.35
CUS-00999,2025-12-01,696,492,9248,63.2,3,4.47
CUS-00999,2026-01-01,963,661,8368,67.0,0,4.09
CUS-00999,2026-02-01,963,674,12204,71.6,1,4.58
CUS-00999,2026-03-01,963,637,7970,65.8,3,3.84
CUS-00999,2026-04-01,963,647,20029,66.6,0,4.25
CUS-00999,2026-05-01,1256,781,8155,73.6,1,3.86
CUS-00999,2026-06-01,1256,822,15425,64.2,3,3.87
CUS-00999,2026-07-01,1256,837,23674,66.0,1,3.38
CUS-00999,2026-08-01,1256,787,14451,61.9,0,4.36
CUS-01000,2025-11-01,94,69,1684,86.4,4,4.51
CUS-01000,2025-12-01,94,68,561,66.0,1,4.77
CUS-01000,2026-01-01,116,84,1998,84.1,1,4.32
CUS-01000,2026-02-01,116,83,2565,80.8,1,4.55
CUS-01000,2026-03-01,116,75,2298,69.6,1,4.02
CUS-01000,2026-04-01,155,91,1926,74.6,2,3.97
CUS-01000,2026-05-01,155,90,1668,78.6,0,4.5
CUS-01000,2026-06-01,155,94,1631,75.1,2,4.5
CUS-01000,2026-07-01,155,91,1247,68.3,0,4.63
CUS-01000,2026-08-01,155,92,924,74.5,2,4.6
CUS-01001,2025-11-01,4,3,47,77.6,3,4.54
CUS-01001,2025-12-01,4,3,75,81.5,0,4.78
CUS-01001,2026-01-01,6,5,86,86.4,2,4.89
CUS-01001,2026-02-01,6,4,126,80.9,0,4.47
CUS-01001,2026-03-01,6,4,128,86.7,0,5.0
CUS-01001,2026-04-01,8,6,170,91.4,1,4.71
CUS-01001,2026-05-01,8,5,118,75.2,0,4.66
CUS-01001,2026-06-01,8,5,136,83.8,4,4.91
CUS-01001,2026-07-01,8,5,71,80.6,0,5.0
CUS-01001,2026-08-01,8,5,71,87.0,1,4.63
CUS-01002,2025-11-01,25,15,144,64.0,2,4.32
CUS-01002,2025-12-01,25,15,319,56.7,1,4.24
CUS-01002,2026-01-01,25,15,149,65.5,2,4.35
CUS-01002,2026-02-01,25,15,341,58.9,0,4.02
CUS-01002,2026-03-01,25,15,220,72.6,1,3.93
CUS-01002,2026-04-01,25,15,135,62.4,1,3.69
CUS-01002,2026-05-01,25,15,138,59.1,4,3.86
CUS-01002,2026-06-01,30,20,179,78.8,1,4.32
CUS-01002,2026-07-01,30,20,243,64.6,2,4.41
CUS-01002,2026-08-01,30,19,487,63.3,4,3.75
CUS-01003,2025-11-01,11,9,156,80.4,3,5.0
CUS-01003,2025-12-01,11,9,101,91.8,1,4.98
CUS-01003,2026-01-01,11,8,77,73.7,3,4.66
CUS-01003,2026-02-01,11,9,183,86.9,3,4.4
CUS-01003,2026-03-01,13,10,257,85.9,0,5.0
CUS-01003,2026-04-01,13,9,110,78.6,1,4.41
CUS-01003,2026-05-01,13,9,260,80.6,1,4.39
CUS-01003,2026-06-01,13,9,264,78.0,1,4.84
CUS-01003,2026-07-01,13,9,132,87.7,2,4.74
CUS-01003,2026-08-01,13,8,168,74.6,0,4.61
CUS-01004,2025-11-01,3,2,25,68.0,2,4.39
CUS-01004,2025-12-01,3,2,40,69.1,3,4.23
CUS-01004,2026-01-01,3,2,27,68.4,4,3.86
CUS-01004,2026-02-01,3,2,14,71.5,0,4.25
CUS-01004,2026-03-01,3,2,17,64.6,1,4.38
CUS-01004,2026-04-01,3,2,43,75.9,1,3.99
CUS-01004,2026-05-01,3,1,24,66.5,2,4.45
CUS-01004,2026-06-01,3,1,21,69.0,1,4.41
CUS-01004,2026-07-01,4,1,13,65.0,0,4.0
CUS-01004,2026-08-01,4,1,21,58.2,1,4.2
CUS-01005,2025-11-01,26,15,445,51.6,4,3.95
CUS-01005,2025-12-01,26,14,156,51.7,2,3.7
CUS-01005,2026-01-01,30,17,283,53.8,2,3.31
CUS-01005,2026-02-01,30,17,144,56.7,1,3.46
CUS-01005,2026-03-01,30,16,118,55.6,1,3.34
CUS-01005,2026-04-01,30,15,206,51.7,2,3.6
CUS-01005,2026-05-01,30,14,301,39.7,3,3.03
CUS-01005,2026-06-01,30,13,260,48.0,0,4.21
CUS-01005,2026-07-01,30,11,266,54.8,3,3.57
CUS-01005,2026-08-01,30,12,107,46.8,3,3.65
CUS-01006,2025-11-01,3,2,56,64.0,2,4.06
CUS-01006,2025-12-01,3,2,30,69.1,1,3.99
CUS-01006,2026-01-01,4,3,52,60.1,3,4.37
CUS-01006,2026-02-01,4,2,32,62.8,1,4.0
CUS-01006,2026-03-01,4,2,49,61.7,2,3.98
CUS-01006,2026-04-01,4,2,35,64.7,3,3.77
CUS-01007,2025-11-01,11,6,74,50.0,3,3.74
CUS-01007,2025-12-01,11,7,76,50.3,2,3.67
CUS-01007,2026-01-01,11,7,94,53.1,3,4.01
CUS-01007,2026-02-01,11,7,154,63.6,2,3.36
CUS-01008,2025-11-01,79,43,1002,54.5,4,3.86
CUS-01008,2025-12-01,79,44,858,61.9,3,3.57
CUS-01008,2026-01-01,79,44,699,59.3,0,3.52
CUS-01008,2026-02-01,79,41,582,58.9,1,4.04
CUS-01008,2026-03-01,79,42,1202,62.8,2,4.07
CUS-01008,2026-04-01,79,41,678,56.7,1,3.97
CUS-01008,2026-05-01,79,40,1052,55.7,2,3.42
CUS-01008,2026-06-01,79,41,384,59.0,0,4.0
CUS-01008,2026-07-01,79,43,433,57.6,2,3.73
CUS-01008,2026-08-01,79,45,746,55.8,3,3.77
CUS-01009,2025-11-01,2,1,21,72.3,2,4.66
CUS-01009,2025-12-01,2,1,27,56.0,2,4.0
CUS-01009,2026-01-01,2,1,28,63.7,5,4.04
CUS-01009,2026-02-01,2,1,27,53.1,3,4.65
CUS-01009,2026-03-01,3,2,24,61.6,0,3.7
CUS-01009,2026-04-01,3,2,33,65.1,1,4.03
CUS-01009,2026-05-01,3,2,51,58.7,2,4.66
CUS-01009,2026-06-01,3,2,29,57.8,2,4.26
CUS-01009,2026-07-01,3,1,11,62.8,1,3.89
CUS-01009,2026-08-01,3,1,11,59.1,1,4.29
CUS-01010,2025-11-01,37,21,388,68.5,3,3.89
CUS-01010,2025-12-01,37,21,276,70.2,0,4.12
CUS-01010,2026-01-01,37,22,652,75.3,3,3.84
CUS-01010,2026-02-01,37,25,199,60.6,2,3.92
CUS-01010,2026-03-01,37,23,565,64.5,1,3.88
CUS-01010,2026-04-01,37,23,238,66.3,2,4.51
CUS-01010,2026-05-01,37,23,328,76.9,1,4.53
CUS-01010,2026-06-01,37,21,542,71.2,1,3.96
CUS-01010,2026-07-01,37,24,378,69.7,3,4.09
CUS-01010,2026-08-01,37,24,756,67.0,2,3.8
CUS-01011,2025-11-01,13,8,184,63.1,1,4.24
CUS-01011,2025-12-01,13,8,130,81.7,1,4.82
CUS-01012,2025-11-01,184,141,4350,72.5,1,4.75
CUS-01012,2025-12-01,184,145,5218,81.2,0,4.46
CUS-01012,2026-01-01,184,145,2993,77.6,0,4.7
