order_item_id,order_id,product_id,quantity,unit_price,discount_amount
OI0022925,O0011210,P00029,1,116.07,0.00
OI0022926,O0011211,P00154,1,38.78,8.21
OI0022927,O0011211,P00162,1,63.36,0.00
OI0022928,O0011212,P00060,1,139.31,0.00
OI0022929,O0011213,P00044,3,20.90,13.87
OI0022930,O0011214,P00054,1,59.52,19.19
OI0022931,O0011215,P00098,1,126.60,32.02
OI0022932,O0011215,P00085,1,166.79,44.58
OI0022933,O0011215,P00108,1,119.88,35.32
OI0022934,O0011215,P00102,1,243.13,0.00
OI0022935,O0011215,P00132,3,68.52,68.23
OI0022936,O0011216,P00058,1,156.81,57.74
OI0022937,O0011217,P00125,1,100.06,0.00
OI0022938,O0011218,P00142,1,138.70,0.00
OI0022939,O0011219,P00146,1,45.85,12.11
OI0022940,O0011219,P00055,1,40.68,0.00
OI0022941,O0011220,P00040,1,113.30,0.00
OI0022942,O0011221,P00159,1,18.13,0.00
OI0022943,O0011221,P00170,1,216.26,82.55
OI0022944,O0011222,P00031,1,90.94,0.00
OI0022945,O0011222,P00046,3,117.17,166.58
OI0022946,O0011222,P00069,1,148.15,0.00
OI0022947,O0011223,P00092,1,209.32,68.53
OI0022948,O0011223,P00025,1,125.94,0.00
OI0022949,O0011224,P00105,1,393.89,0.00
OI0022950,O0011225,P00016,1,54.64,0.00
OI0022951,O0011225,P00171,1,68.19,0.00
OI0022952,O0011226,P00013,1,66.51,0.00
OI0022953,O0011227,P00188,2,166.85,78.19
OI0022954,O0011227,P00076,1,83.39,0.00
OI0022955,O0011227,P00084,2,208.44,0.00
OI0022956,O0011228,P00156,1,17.16,0.00
OI0022957,O0011229,P00017,1,27.43,0.00
OI0022958,O0011229,P00104,1,175.32,45.00
OI0022959,O0011230,P00169,1,50.39,17.98
OI0022960,O0011230,P00091,2,437.76,0.00
OI0022961,O0011230,P00051,1,43.18,0.00
OI0022962,O0011231,P00099,1,472.93,0.00
OI0022963,O0011231,P00178,1,226.66,37.10
OI0022964,O0011232,P00106,1,104.67,0.00
OI0022965,O0011232,P00043,1,107.20,0.00
OI0022966,O0011233,P00056,1,105.15,0.00
OI0022967,O0011234,P00084,1,208.44,0.00
OI0022968,O0011234,P00098,1,126.60,0.00
OI0022969,O0011234,P00087,1,437.19,0.00
OI0022970,O0011234,P00132,1,68.52,0.00
OI0022971,O0011235,P00142,1,138.70,0.00
OI0022972,O0011236,P00072,1,58.95,15.86
OI0022973,O0011237,P00104,1,175.32,59.35
OI0022974,O0011238,P00145,1,66.69,25.62
OI0022975,O0011239,P00079,2,67.74,0.00
OI0022976,O0011240,P00050,1,116.54,0.00
OI0022977,O0011240,P00127,2,194.09,0.00
OI0022978,O0011241,P00041,3,125.23,0.00
OI0022979,O0011241,P00032,1,34.46,0.00
OI0022980,O0011242,P00117,3,134.40,0.00
OI0022981,O0011242,P00113,2,86.78,28.20
OI0022982,O0011243,P00184,1,208.78,0.00
OI0022983,O0011244,P00059,1,129.93,0.00
OI0022984,O0011244,P00079,3,67.74,0.00
OI0022985,O0011244,P00069,2,148.15,62.67
OI0022986,O0011245,P00072,1,58.95,0.00
OI0022987,O0011246,P00081,1,425.20,0.00
OI0022988,O0011246,P00096,1,448.18,185.82
OI0022989,O0011246,P00085,3,166.79,0.00
OI0022990,O0011246,P00094,1,384.95,85.81
OI0022991,O0011247,P00091,1,437.76,0.00
OI0022992,O0011248,P00189,1,180.08,0.00
OI0022993,O0011249,P00116,2,38.00,20.66
OI0022994,O0011250,P00092,1,209.32,54.07
OI0022995,O0011250,P00051,1,43.18,9.92
OI0022996,O0011251,P00122,1,54.16,0.00
OI0022997,O0011252,P00004,1,33.94,0.00
OI0022998,O0011252,P00177,1,276.02,0.00
OI0022999,O0011253,P00011,2,133.12,0.00
OI0023000,O0011253,P00074,1,128.17,39.71
OI0023001,O0011254,P00036,1,67.23,0.00
OI0023002,O0011254,P00049,1,45.89,0.00
OI0023003,O0011254,P00053,1,103.71,14.06
OI0023004,O0011255,P00014,1,87.12,16.64
OI0023005,O0011255,P00051,1,43.18,0.00
OI0023006,O0011255,P00152,1,28.36,0.08
OI0023007,O0011256,P00067,1,78.15,0.00
OI0023008,O0011256,P00034,1,41.79,0.00
OI0023009,O0011256,P00035,1,131.59,20.36
OI0023010,O0011257,P00013,1,66.51,0.00
OI0023011,O0011257,P00010,1,28.00,0.00
OI0023012,O0011257,P00187,1,164.80,0.00
OI0023013,O0011258,P00161,1,61.46,0.00
OI0023014,O0011259,P00019,1,65.52,0.00
OI0023015,O0011260,P00190,1,189.90,0.00
OI0023016,O0011260,P00170,2,216.26,0.00
OI0023017,O0011260,P00180,1,219.47,0.00
OI0023018,O0011260,P00182,1,47.86,2.70
OI0023019,O0011260,P00154,1,38.78,0.00
OI0023020,O0011261,P00187,1,164.80,0.00
OI0023021,O0011261,P00176,1,169.90,0.00
OI0023022,O0011262,P00035,1,131.59,0.00
OI0023023,O0011262,P00119,1,192.22,0.00
OI0023024,O0011262,P00051,1,43.18,0.23
OI0023025,O0011262,P00006,1,31.44,0.00
OI0023026,O0011262,P00018,1,62.01,11.87
OI0023027,O0011263,P00186,1,272.93,0.00
OI0023028,O0011263,P00112,1,172.61,0.00
OI0023029,O0011263,P00016,1,54.64,0.00
OI0023030,O0011263,P00025,1,125.94,16.12
OI0023031,O0011264,P00066,1,111.95,0.00
OI0023032,O0011264,P00037,1,116.64,0.00
OI0023033,O0011264,P00178,1,226.66,0.00
OI0023034,O0011264,P00004,1,33.94,7.03
OI0023035,O0011264,P00088,1,384.21,0.00
OI0023036,O0011265,P00180,2,219.47,0.00
OI0023037,O0011266,P00181,1,235.91,0.00
OI0023038,O0011266,P00181,1,235.91,0.00
OI0023039,O0011267,P00174,1,211.86,0.00
OI0023040,O0011267,P00182,1,47.86,0.00
OI0023041,O0011268,P00116,1,38.00,0.00
OI0023042,O0011269,P00108,1,119.88,25.67
OI0023043,O0011269,P00143,1,21.76,0.00
OI0023044,O0011269,P00129,1,59.96,7.90
OI0023045,O0011270,P00080,1,49.77,0.00
OI0023046,O0011271,P00051,1,43.18,0.00
OI0023047,O0011272,P00149,1,72.73,0.00
OI0023048,O0011273,P00169,1,50.39,12.47
OI0023049,O0011273,P00163,2,39.36,0.00
OI0023050,O0011273,P00040,1,113.30,26.36
OI0023051,O0011273,P00089,1,337.55,0.00
OI0023052,O0011274,P00123,1,135.84,0.00
OI0023053,O0011275,P00132,1,68.52,0.00
OI0023054,O0011276,P00097,1,260.61,0.00
OI0023055,O0011277,P00022,1,40.61,0.00
OI0023056,O0011277,P00187,1,164.80,0.00
OI0023057,O0011277,P00046,1,117.17,0.00
OI0023058,O0011278,P00169,1,50.39,3.83
OI0023059,O0011278,P00157,1,19.98,0.00
OI0023060,O0011279,P00149,1,72.73,0.00
OI0023061,O0011279,P00049,1,45.89,16.85
OI0023062,O0011279,P00077,1,105.21,0.00
OI0023063,O0011279,P00124,2,30.80,0.00
OI0023064,O0011279,P00105,1,393.89,0.00
OI0023065,O0011280,P00104,1,175.32,0.00
OI0023066,O0011280,P00080,1,49.77,6.86
OI0023067,O0011281,P00138,1,76.21,0.00
OI0023068,O0011281,P00119,2,192.22,58.51
OI0023069,O0011282,P00160,2,65.82,0.00
OI0023070,O0011283,P00084,1,208.44,21.78
OI0023071,O0011284,P00105,1,393.89,42.42
OI0023072,O0011284,P00153,3,34.78,0.00
OI0023073,O0011285,P00023,1,49.85,11.58
OI0023074,O0011285,P00139,1,53.02,0.00
OI0023075,O0011285,P00153,1,34.78,0.00
OI0023076,O0011285,P00126,1,33.23,0.00
OI0023077,O0011286,P00157,1,19.98,3.56
OI0023078,O0011287,P00112,2,172.61,87.69
OI0023079,O0011288,P00135,1,140.35,0.00
OI0023080,O0011289,P00066,1,111.95,44.78
OI0023081,O0011290,P00048,2,122.50,76.42
OI0023082,O0011291,P00140,4,50.12,0.00
OI0023083,O0011292,P00031,1,90.94,0.00
OI0023084,O0011293,P00016,1,54.64,22.11
OI0023085,O0011294,P00060,2,139.31,0.00
OI0023086,O0011294,P00117,1,134.40,0.00
OI0023087,O0011294,P00066,1,111.95,0.00
OI0023088,O0011294,P00078,2,128.93,0.00
OI0023089,O0011294,P00063,1,36.53,0.00
OI0023090,O0011295,P00126,1,33.23,10.85
OI0023091,O0011295,P00123,1,135.84,26.43
OI0023092,O0011296,P00028,1,31.99,0.00
OI0023093,O0011296,P00009,2,73.72,0.00
OI0023094,O0011296,P00047,1,95.89,0.00
OI0023095,O0011297,P00012,1,88.93,0.00
OI0023096,O0011298,P00134,1,68.67,0.00
OI0023097,O0011299,P00072,1,58.95,0.00
OI0023098,O0011299,P00126,1,33.23,5.09
OI0023099,O0011299,P00138,3,76.21,0.00
OI0023100,O0011299,P00006,1,31.44,0.00
OI0023101,O0011300,P00044,1,20.90,0.00
OI0023102,O0011301,P00050,1,116.54,0.00
OI0023103,O0011302,P00171,1,68.19,0.00
OI0023104,O0011302,P00049,3,45.89,15.20
OI0023105,O0011303,P00011,2,133.12,0.00
OI0023106,O0011303,P00137,1,31.33,0.00
OI0023107,O0011303,P00164,1,55.17,0.00
OI0023108,O0011304,P00028,1,31.99,1.14
OI0023109,O0011305,P00007,2,116.94,68.71
OI0023110,O0011305,P00184,1,208.78,0.00
OI0023111,O0011305,P00181,1,235.91,0.00
OI0023112,O0011305,P00122,1,54.16,19.08
OI0023113,O0011305,P00008,1,83.50,0.00
OI0023114,O0011306,P00036,1,67.23,0.00
OI0023115,O0011307,P00138,2,76.21,65.95
OI0023116,O0011307,P00115,1,110.04,0.00
OI0023117,O0011307,P00157,1,19.98,4.23
OI0023118,O0011307,P00146,2,45.85,19.56
OI0023119,O0011308,P00084,1,208.44,53.76
OI0023120,O0011308,P00182,1,47.86,5.92
OI0023121,O0011309,P00102,1,243.13,0.00
OI0023122,O0011309,P00143,1,21.76,0.00
OI0023123,O0011310,P00137,1,31.33,0.00
OI0023124,O0011310,P00141,1,169.49,0.00
OI0023125,O0011310,P00129,1,59.96,0.00
OI0023126,O0011310,P00123,3,135.84,98.66
OI0023127,O0011311,P00161,1,61.46,0.00
OI0023128,O0011311,P00002,1,81.68,13.67
OI0023129,O0011311,P00006,1,31.44,0.00
OI0023130,O0011312,P00172,1,93.79,19.12
OI0023131,O0011312,P00186,1,272.93,0.00
OI0023132,O0011313,P00116,1,38.00,0.00
OI0023133,O0011313,P00051,1,43.18,0.00
OI0023134,O0011314,P00172,1,93.79,0.00
OI0023135,O0011315,P00148,2,75.06,0.00
OI0023136,O0011316,P00045,1,70.92,3.23
OI0023137,O0011316,P00037,1,116.64,0.00
OI0023138,O0011316,P00157,1,19.98,0.00
OI0023139,O0011316,P00157,2,19.98,13.49
OI0023140,O0011317,P00051,1,43.18,9.46
OI0023141,O0011317,P00166,1,74.32,12.37
OI0023142,O0011317,P00118,3,26.40,0.00
OI0023143,O0011318,P00047,2,95.89,0.00
OI0023144,O0011319,P00144,3,174.00,0.00
OI0023145,O0011319,P00008,1,83.50,38.94
OI0023146,O0011319,P00144,1,174.00,0.00
OI0023147,O0011320,P00145,1,66.69,0.00
OI0023148,O0011321,P00041,1,125.23,7.44
OI0023149,O0011321,P00047,1,95.89,0.00
OI0023150,O0011321,P00008,1,83.50,0.00
OI0023151,O0011322,P00167,4,59.63,0.00
OI0023152,O0011322,P00102,1,243.13,133.72
OI0023153,O0011323,P00023,1,49.85,0.00
OI0023154,O0011323,P00047,1,95.89,0.00
OI0023155,O0011323,P00108,1,119.88,0.00
OI0023156,O0011324,P00064,3,93.30,27.54
OI0023157,O0011324,P00053,2,103.71,114.08
OI0023158,O0011325,P00173,1,77.82,42.80
OI0023159,O0011326,P00085,4,166.79,0.00
OI0023160,O0011326,P00084,1,208.44,38.17
OI0023161,O0011326,P00083,1,103.49,0.00
OI0023162,O0011327,P00166,1,74.32,21.45
OI0023163,O0011328,P00147,2,66.12,19.81
OI0023164,O0011329,P00052,1,64.55,0.00
OI0023165,O0011329,P00104,1,175.32,0.00
OI0023166,O0011330,P00123,1,135.84,0.00
OI0023167,O0011330,P00133,1,184.72,8.00
OI0023168,O0011330,P00091,1,437.76,0.00
OI0023169,O0011331,P00077,1,105.21,18.43
OI0023170,O0011332,P00080,1,49.77,0.00
OI0023171,O0011332,P00186,1,272.93,37.42
OI0023172,O0011333,P00025,1,125.94,0.00
OI0023173,O0011334,P00142,1,138.70,0.00
OI0023174,O0011335,P00125,1,100.06,0.00
OI0023175,O0011335,P00114,2,111.53,0.00
OI0023176,O0011336,P00016,1,54.64,0.00
OI0023177,O0011336,P00051,1,43.18,7.08
OI0023178,O0011337,P00047,1,95.89,0.00
OI0023179,O0011337,P00162,1,63.36,19.96
OI0023180,O0011337,P00113,1,86.78,17.33
OI0023181,O0011338,P00138,2,76.21,0.00
OI0023182,O0011338,P00008,1,83.50,0.00
OI0023183,O0011339,P00119,1,192.22,12.09
OI0023184,O0011339,P00045,1,70.92,0.00
OI0023185,O0011340,P00102,2,243.13,0.00
OI0023186,O0011340,P00167,1,59.63,0.00
OI0023187,O0011341,P00010,1,28.00,0.00
OI0023188,O0011342,P00113,3,86.78,0.00
OI0023189,O0011342,P00015,1,66.55,0.00
OI0023190,O0011342,P00047,1,95.89,36.55
OI0023191,O0011343,P00147,1,66.12,0.00
OI0023192,O0011343,P00003,3,32.59,47.91
OI0023193,O0011344,P00168,1,67.15,0.00
OI0023194,O0011344,P00178,1,226.66,124.66
OI0023195,O0011344,P00168,1,67.15,10.35
OI0023196,O0011344,P00146,1,45.85,0.00
OI0023197,O0011345,P00138,1,76.21,0.00
OI0023198,O0011345,P00032,1,34.46,0.00
OI0023199,O0011346,P00134,1,68.67,0.00
OI0023200,O0011347,P00010,1,28.00,7.74
OI0023201,O0011348,P00141,1,169.49,8.44
OI0023202,O0011349,P00017,1,27.43,7.89
OI0023203,O0011350,P00105,1,393.89,97.21
OI0023204,O0011350,P00111,1,166.13,0.00
OI0023205,O0011350,P00018,1,62.01,6.10
OI0023206,O0011350,P00072,1,58.95,0.00
OI0023207,O0011351,P00131,1,107.23,8.70
OI0023208,O0011352,P00112,1,172.61,0.00
OI0023209,O0011352,P00085,1,166.79,61.45
OI0023210,O0011352,P00127,1,194.09,0.00
OI0023211,O0011353,P00090,2,290.67,5.06
OI0023212,O0011354,P00079,1,67.74,13.97
OI0023213,O0011354,P00038,1,83.70,28.34
OI0023214,O0011354,P00005,2,51.99,15.66
OI0023215,O0011355,P00183,1,274.44,0.00
OI0023216,O0011355,P00070,1,81.65,0.00
OI0023217,O0011355,P00053,1,103.71,19.27
OI0023218,O0011356,P00044,4,20.90,0.00
OI0023219,O0011356,P00189,1,180.08,0.00
OI0023220,O0011357,P00175,3,241.41,250.29
OI0023221,O0011357,P00060,1,139.31,34.10
OI0023222,O0011358,P00187,2,164.80,23.93
OI0023223,O0011359,P00140,2,50.12,0.00
OI0023224,O0011359,P00086,2,263.09,48.99
OI0023225,O0011359,P00122,1,54.16,0.00
OI0023226,O0011360,P00126,1,33.23,0.00
OI0023227,O0011361,P00004,1,33.94,15.03
OI0023228,O0011361,P00061,1,44.28,18.78
OI0023229,O0011361,P00188,2,166.85,56.46
OI0023230,O0011362,P00102,1,243.13,0.00
OI0023231,O0011362,P00047,1,95.89,17.47
OI0023232,O0011362,P00150,1,59.37,15.53
OI0023233,O0011362,P00179,1,49.48,0.00
OI0023234,O0011362,P00119,1,192.22,0.00
OI0023235,O0011363,P00130,2,206.19,0.00
OI0023236,O0011363,P00125,1,100.06,0.00
OI0023237,O0011364,P00037,1,116.64,0.00
OI0023238,O0011364,P00131,1,107.23,0.00
OI0023239,O0011364,P00104,1,175.32,11.69
OI0023240,O0011365,P00141,1,169.49,5.54
OI0023241,O0011366,P00035,1,131.59,0.00
OI0023242,O0011366,P00166,1,74.32,0.00
OI0023243,O0011366,P00003,1,32.59,0.00
OI0023244,O0011366,P00095,1,396.85,0.00
OI0023245,O0011367,P00153,1,34.78,0.00
OI0023246,O0011368,P00094,1,384.95,137.97
OI0023247,O0011369,P00023,1,49.85,20.74
OI0023248,O0011369,P00025,1,125.94,0.00
OI0023249,O0011370,P00133,4,184.72,0.00
OI0023250,O0011370,P00176,1,169.90,34.51
OI0023251,O0011371,P00189,1,180.08,31.75
OI0023252,O0011371,P00171,1,68.19,0.00
OI0023253,O0011371,P00156,1,17.16,0.00
OI0023254,O0011372,P00142,1,138.70,0.00
OI0023255,O0011373,P00022,1,40.61,0.00
OI0023256,O0011374,P00177,1,276.02,0.00
OI0023257,O0011374,P00007,1,116.94,0.00
OI0023258,O0011374,P00028,1,31.99,0.00
OI0023259,O0011375,P00033,1,44.67,12.48
OI0023260,O0011376,P00016,1,54.64,0.00
OI0023261,O0011376,P00038,1,83.70,0.00
OI0023262,O0011377,P00127,2,194.09,0.00
OI0023263,O0011377,P00143,1,21.76,0.53
OI0023264,O0011378,P00180,1,219.47,35.60
OI0023265,O0011378,P00012,1,88.93,0.00
OI0023266,O0011378,P00031,1,90.94,0.00
OI0023267,O0011379,P00072,1,58.95,0.00
OI0023268,O0011379,P00076,1,83.39,0.00
OI0023269,O0011380,P00038,1,83.70,27.68
OI0023270,O0011381,P00153,1,34.78,1.27
OI0023271,O0011381,P00134,1,68.67,30.30
OI0023272,O0011381,P00004,1,33.94,1.27
OI0023273,O0011382,P00111,1,166.13,0.00
OI0023274,O0011382,P00055,1,40.68,12.48
OI0023275,O0011382,P00121,1,95.77,0.00
OI0023276,O0011383,P00161,1,61.46,0.00
OI0023277,O0011383,P00161,1,61.46,0.00
OI0023278,O0011383,P00162,1,63.36,16.23
OI0023279,O0011383,P00171,1,68.19,0.00
OI0023280,O0011383,P00146,1,45.85,14.96
OI0023281,O0011384,P00062,1,120.05,0.00
OI0023282,O0011385,P00137,1,31.33,0.00
OI0023283,O0011385,P00113,1,86.78,0.00
OI0023284,O0011385,P00143,1,21.76,0.00
OI0023285,O0011386,P00108,1,119.88,0.00
OI0023286,O0011387,P00164,2,55.17,0.00
OI0023287,O0011388,P00178,3,226.66,0.00
OI0023288,O0011388,P00020,1,131.49,0.00
OI0023289,O0011388,P00166,1,74.32,0.00
OI0023290,O0011389,P00028,1,31.99,0.00
OI0023291,O0011390,P00063,2,36.53,12.49
OI0023292,O0011391,P00026,1,34.19,0.00
OI0023293,O0011392,P00105,2,393.89,0.00
OI0023294,O0011393,P00136,1,29.59,5.66
OI0023295,O0011393,P00032,1,34.46,0.00
OI0023296,O0011393,P00029,1,116.07,0.00
OI0023297,O0011394,P00080,1,49.77,0.00
OI0023298,O0011395,P00186,1,272.93,0.00
OI0023299,O0011396,P00012,1,88.93,0.00
OI0023300,O0011397,P00037,1,116.64,0.00
OI0023301,O0011397,P00165,1,59.82,3.43
OI0023302,O0011397,P00179,1,49.48,0.00
OI0023303,O0011398,P00119,1,192.22,37.56
OI0023304,O0011398,P00146,1,45.85,0.00
OI0023305,O0011398,P00169,2,50.39,5.69
OI0023306,O0011398,P00119,1,192.22,0.00
OI0023307,O0011399,P00113,1,86.78,16.92
OI0023308,O0011400,P00190,1,189.90,0.00
OI0023309,O0011400,P00077,1,105.21,0.00
OI0023310,O0011401,P00085,1,166.79,0.00
OI0023311,O0011401,P00105,1,393.89,0.00
OI0023312,O0011401,P00092,1,209.32,0.00
OI0023313,O0011402,P00167,1,59.63,0.00
OI0023314,O0011403,P00071,1,122.76,35.87
OI0023315,O0011403,P00062,1,120.05,0.00
OI0023316,O0011404,P00080,1,49.77,9.77
OI0023317,O0011404,P00068,1,106.66,13.01
OI0023318,O0011404,P00026,1,34.19,5.88
OI0023319,O0011404,P00013,1,66.51,0.00
OI0023320,O0011405,P00014,1,87.12,0.00
OI0023321,O0011405,P00022,2,40.61,4.56
OI0023322,O0011405,P00108,1,119.88,0.00
OI0023323,O0011406,P00184,1,208.78,48.58
OI0023324,O0011406,P00049,1,45.89,0.00
OI0023325,O0011406,P00174,1,211.86,0.00
OI0023326,O0011407,P00006,4,31.44,0.00
OI0023327,O0011408,P00176,1,169.90,0.00
OI0023328,O0011408,P00004,1,33.94,0.00
OI0023329,O0011409,P00011,1,133.12,3.82
OI0023330,O0011410,P00143,1,21.76,1.75
OI0023331,O0011411,P00129,1,59.96,0.00
OI0023332,O0011411,P00078,3,128.93,69.54
OI0023333,O0011412,P00179,1,49.48,0.00
OI0023334,O0011413,P00172,4,93.79,0.00
OI0023335,O0011414,P00152,1,28.36,0.00
OI0023336,O0011415,P00178,1,226.66,113.67
OI0023337,O0011415,P00184,1,208.78,57.67
OI0023338,O0011415,P00175,1,241.41,26.41
OI0023339,O0011415,P00182,1,47.86,0.00
OI0023340,O0011416,P00110,1,411.22,0.00
OI0023341,O0011417,P00150,1,59.37,7.18
OI0023342,O0011418,P00073,1,79.76,17.66
OI0023343,O0011418,P00143,1,21.76,0.00
OI0023344,O0011419,P00122,1,54.16,0.00
OI0023345,O0011419,P00032,2,34.46,0.00
OI0023346,O0011419,P00033,1,44.67,0.00
OI0023347,O0011420,P00151,3,57.14,0.00
OI0023348,O0011420,P00177,2,276.02,0.00
OI0023349,O0011420,P00190,1,189.90,0.00
OI0023350,O0011421,P00144,1,174.00,53.30
OI0023351,O0011421,P00129,1,59.96,0.00
OI0023352,O0011422,P00180,1,219.47,0.00
OI0023353,O0011423,P00051,2,43.18,0.00
OI0023354,O0011423,P00031,1,90.94,0.00
OI0023355,O0011423,P00010,3,28.00,0.00
OI0023356,O0011424,P00174,1,211.86,40.38
OI0023357,O0011425,P00118,2,26.40,23.05
OI0023358,O0011425,P00127,1,194.09,0.00
OI0023359,O0011426,P00131,1,107.23,21.34
OI0023360,O0011426,P00111,1,166.13,0.00
OI0023361,O0011427,P00060,2,139.31,40.32
OI0023362,O0011427,P00055,1,40.68,7.66
OI0023363,O0011427,P00103,1,111.90,16.15
OI0023364,O0011428,P00154,1,38.78,0.00
OI0023365,O0011429,P00075,1,51.74,8.81
OI0023366,O0011429,P00009,1,73.72,0.00
OI0023367,O0011430,P00138,1,76.21,0.00
OI0023368,O0011431,P00134,1,68.67,0.00
OI0023369,O0011432,P00140,1,50.12,0.00
OI0023370,O0011432,P00164,1,55.17,0.00
OI0023371,O0011433,P00008,1,83.50,20.66
OI0023372,O0011433,P00082,1,477.87,0.00
OI0023373,O0011434,P00183,1,274.44,51.27
OI0023374,O0011435,P00152,1,28.36,0.00
OI0023375,O0011436,P00007,1,116.94,19.17
OI0023376,O0011436,P00151,1,57.14,0.00
OI0023377,O0011436,P00013,1,66.51,0.00
OI0023378,O0011437,P00172,1,93.79,0.00
OI0023379,O0011438,P00077,1,105.21,0.00
OI0023380,O0011438,P00129,1,59.96,10.16
OI0023381,O0011438,P00158,1,70.58,0.00
OI0023382,O0011439,P00044,1,20.90,0.00
OI0023383,O0011439,P00142,2,138.70,0.00
OI0023384,O0011440,P00058,4,156.81,0.00
OI0023385,O0011440,P00068,1,106.66,0.00
OI0023386,O0011440,P00044,1,20.90,0.00
OI0023387,O0011441,P00162,1,63.36,0.00
OI0023388,O0011441,P00079,1,67.74,0.00
OI0023389,O0011442,P00114,1,111.53,9.69
OI0023390,O0011443,P00119,1,192.22,0.00
OI0023391,O0011443,P00090,1,290.67,0.00
OI0023392,O0011443,P00091,2,437.76,180.71
OI0023393,O0011444,P00019,1,65.52,36.04
OI0023394,O0011444,P00103,1,111.90,0.00
OI0023395,O0011444,P00051,1,43.18,0.00
OI0023396,O0011445,P00028,1,31.99,0.88
OI0023397,O0011446,P00116,3,38.00,42.31
OI0023398,O0011446,P00041,1,125.23,46.16
OI0023399,O0011447,P00016,1,54.64,15.87
OI0023400,O0011448,P00035,1,131.59,0.00
OI0023401,O0011448,P00048,2,122.50,89.65
OI0023402,O0011448,P00079,1,67.74,19.84
OI0023403,O0011448,P00047,1,95.89,0.00
OI0023404,O0011449,P00138,1,76.21,30.88
OI0023405,O0011450,P00168,1,67.15,15.32
OI0023406,O0011451,P00123,1,135.84,14.09
OI0023407,O0011452,P00073,1,79.76,0.00
OI0023408,O0011453,P00130,4,206.19,0.00
OI0023409,O0011454,P00036,1,67.23,0.00
OI0023410,O0011454,P00187,1,164.80,0.00
OI0023411,O0011455,P00156,1,17.16,0.00
OI0023412,O0011455,P00141,1,169.49,0.00
OI0023413,O0011455,P00010,1,28.00,11.77
OI0023414,O0011456,P00162,1,63.36,0.00
OI0023415,O0011457,P00111,1,166.13,0.00
OI0023416,O0011457,P00185,2,245.75,0.00
OI0023417,O0011457,P00086,1,263.09,0.00
OI0023418,O0011458,P00039,1,25.56,0.00
OI0023419,O0011459,P00181,1,235.91,64.10
OI0023420,O0011459,P00005,2,51.99,0.00
OI0023421,O0011459,P00153,1,34.78,0.00
OI0023422,O0011460,P00181,1,235.91,81.79
OI0023423,O0011461,P00060,1,139.31,0.00
OI0023424,O0011462,P00162,1,63.36,0.00
OI0023425,O0011463,P00099,1,472.93,0.00
OI0023426,O0011464,P00032,2,34.46,0.00
OI0023427,O0011464,P00047,1,95.89,19.03
OI0023428,O0011465,P00167,1,59.63,0.00
OI0023429,O0011465,P00180,3,219.47,0.00
OI0023430,O0011465,P00007,2,116.94,45.93
OI0023431,O0011466,P00142,1,138.70,0.00
OI0023432,O0011467,P00105,1,393.89,0.00
OI0023433,O0011468,P00059,1,129.93,6.12
OI0023434,O0011468,P00108,1,119.88,65.93
OI0023435,O0011469,P00146,1,45.85,6.88
OI0023436,O0011470,P00037,1,116.64,0.00
OI0023437,O0011471,P00057,2,65.94,0.00
OI0023438,O0011471,P00001,1,38.97,0.00
OI0023439,O0011472,P00092,1,209.32,0.00
OI0023440,O0011472,P00101,1,112.24,0.00
OI0023441,O0011473,P00014,1,87.12,0.00
OI0023442,O0011474,P00110,1,411.22,0.00
OI0023443,O0011474,P00145,1,66.69,0.00
OI0023444,O0011474,P00043,1,107.20,0.00
OI0023445,O0011474,P00049,2,45.89,0.00
OI0023446,O0011475,P00026,2,34.19,12.90
OI0023447,O0011475,P00185,1,245.75,0.00
OI0023448,O0011476,P00004,1,33.94,0.00
OI0023449,O0011476,P00044,1,20.90,5.72
OI0023450,O0011476,P00018,1,62.01,10.64
OI0023451,O0011476,P00047,4,95.89,83.31
OI0023452,O0011476,P00176,1,169.90,82.64
OI0023453,O0011477,P00117,1,134.40,0.00
OI0023454,O0011477,P00120,1,97.95,23.04
OI0023455,O0011477,P00123,1,135.84,0.00
OI0023456,O0011477,P00126,1,33.23,5.87
OI0023457,O0011478,P00003,2,32.59,0.00
OI0023458,O0011479,P00132,1,68.52,0.00
OI0023459,O0011480,P00010,2,28.00,0.00
OI0023460,O0011480,P00011,1,133.12,0.00
OI0023461,O0011481,P00062,1,120.05,0.00
OI0023462,O0011482,P00098,3,126.60,36.84
OI0023463,O0011483,P00077,1,105.21,0.00
OI0023464,O0011483,P00175,1,241.41,0.00
OI0023465,O0011484,P00186,1,272.93,0.00
OI0023466,O0011484,P00187,1,164.80,0.00
OI0023467,O0011484,P00164,1,55.17,0.00
OI0023468,O0011485,P00142,1,138.70,0.00
OI0023469,O0011485,P00149,2,72.73,50.40
OI0023470,O0011486,P00168,1,67.15,0.00
OI0023471,O0011486,P00156,1,17.16,0.00
OI0023472,O0011486,P00158,1,70.58,0.00
OI0023473,O0011487,P00186,1,272.93,0.00
OI0023474,O0011487,P00027,1,31.13,3.44
OI0023475,O0011488,P00163,2,39.36,0.00
OI0023476,O0011488,P00177,1,276.02,3.51
OI0023477,O0011488,P00093,1,161.57,62.24
OI0023478,O0011489,P00078,1,128.93,70.91
OI0023479,O0011489,P00060,2,139.31,98.99
OI0023480,O0011489,P00152,2,28.36,28.42
OI0023481,O0011490,P00098,1,126.60,0.00
OI0023482,O0011491,P00189,1,180.08,25.61
