spend_date,channel,campaign,spend,impressions,clicks
2026-03-19,Paid Search,Paid - Generic,39.76,1360,40
2026-03-20,Paid Search,Paid - Generic,39.76,3072,42
2026-03-21,Paid Search,Paid - Generic,28.63,1282,27
2026-03-22,Paid Search,Paid - Generic,28.63,1223,29
2026-03-23,Paid Search,Paid - Generic,39.76,2817,44
2026-03-24,Paid Search,Paid - Generic,39.76,2759,45
2026-03-25,Paid Search,Paid - Generic,39.76,2903,42
2026-03-26,Paid Search,Paid - Generic,39.76,2689,44
2026-03-27,Paid Search,Paid - Generic,39.76,2612,44
2026-03-28,Paid Search,Paid - Generic,28.63,1893,30
2026-03-29,Paid Search,Paid - Generic,28.63,1154,30
2026-03-30,Paid Search,Paid - Generic,39.76,3012,42
2026-03-31,Paid Search,Paid - Generic,39.76,1698,43
2026-03-01,Paid Search,Paid - Shopping,20.72,815,22
2026-03-02,Paid Search,Paid - Shopping,28.78,1784,32
2026-03-03,Paid Search,Paid - Shopping,28.78,1115,31
2026-03-04,Paid Search,Paid - Shopping,28.78,2066,28
2026-03-05,Paid Search,Paid - Shopping,28.78,1469,30
2026-03-06,Paid Search,Paid - Shopping,28.78,1981,32
2026-03-07,Paid Search,Paid - Shopping,20.72,1130,20
2026-03-08,Paid Search,Paid - Shopping,20.72,1698,23
2026-03-09,Paid Search,Paid - Shopping,28.78,1327,28
2026-03-10,Paid Search,Paid - Shopping,28.78,2172,30
2026-03-11,Paid Search,Paid - Shopping,28.78,1492,32
2026-03-12,Paid Search,Paid - Shopping,28.78,1617,31
2026-03-13,Paid Search,Paid - Shopping,28.78,1272,30
2026-03-14,Paid Search,Paid - Shopping,20.72,1534,23
2026-03-15,Paid Search,Paid - Shopping,20.72,994,23
2026-03-16,Paid Search,Paid - Shopping,28.78,1075,29
2026-03-17,Paid Search,Paid - Shopping,28.78,2070,33
2026-03-18,Paid Search,Paid - Shopping,28.78,1404,31
2026-03-19,Paid Search,Paid - Shopping,28.78,1305,31
2026-03-20,Paid Search,Paid - Shopping,28.78,2241,32
2026-03-21,Paid Search,Paid - Shopping,20.72,1178,20
2026-03-22,Paid Search,Paid - Shopping,20.72,1076,22
2026-03-23,Paid Search,Paid - Shopping,28.78,1334,27
2026-03-24,Paid Search,Paid - Shopping,28.78,1231,29
2026-03-25,Paid Search,Paid - Shopping,28.78,1958,28
2026-03-26,Paid Search,Paid - Shopping,28.78,1880,30
2026-03-27,Paid Search,Paid - Shopping,28.78,1071,30
2026-03-28,Paid Search,Paid - Shopping,20.72,1135,21
2026-03-29,Paid Search,Paid - Shopping,20.72,1546,23
2026-03-30,Paid Search,Paid - Shopping,28.78,1672,32
2026-03-31,Paid Search,Paid - Shopping,28.78,1221,28
2026-03-01,Paid Social,Paid - Prospecting,45.86,4198,105
2026-03-02,Paid Social,Paid - Prospecting,63.70,5949,160
2026-03-03,Paid Social,Paid - Prospecting,63.70,4711,159
2026-03-04,Paid Social,Paid - Prospecting,63.70,7223,153
2026-03-05,Paid Social,Paid - Prospecting,63.70,10846,151
2026-03-06,Paid Social,Paid - Prospecting,63.70,9419,144
2026-03-07,Paid Social,Paid - Prospecting,45.86,5385,102
2026-03-08,Paid Social,Paid - Prospecting,45.86,5105,103
2026-03-09,Paid Social,Paid - Prospecting,63.70,4157,140
2026-03-10,Paid Social,Paid - Prospecting,63.70,4667,142
2026-03-11,Paid Social,Paid - Prospecting,63.70,7454,164
2026-03-12,Paid Social,Paid - Prospecting,63.70,6786,138
2026-03-13,Paid Social,Paid - Prospecting,63.70,6045,142
2026-03-14,Paid Social,Paid - Prospecting,45.86,3873,107
2026-03-15,Paid Social,Paid - Prospecting,45.86,7473,118
2026-03-16,Paid Social,Paid - Prospecting,63.70,5116,137
2026-03-17,Paid Social,Paid - Prospecting,63.70,6235,153
2026-03-18,Paid Social,Paid - Prospecting,63.70,4410,153
2026-03-19,Paid Social,Paid - Prospecting,63.70,4555,152
2026-03-20,Paid Social,Paid - Prospecting,63.70,5397,162
2026-03-21,Paid Social,Paid - Prospecting,45.86,3282,107
2026-03-22,Paid Social,Paid - Prospecting,45.86,8247,114
2026-03-23,Paid Social,Paid - Prospecting,63.70,8460,161
2026-03-24,Paid Social,Paid - Prospecting,63.70,4324,152
2026-03-25,Paid Social,Paid - Prospecting,63.70,10086,165
2026-03-26,Paid Social,Paid - Prospecting,63.70,5652,159
2026-03-27,Paid Social,Paid - Prospecting,63.70,5732,163
2026-03-28,Paid Social,Paid - Prospecting,45.86,5223,106
2026-03-29,Paid Social,Paid - Prospecting,45.86,7945,112
2026-03-30,Paid Social,Paid - Prospecting,63.70,9496,141
2026-03-31,Paid Social,Paid - Prospecting,63.70,7420,164
2026-03-01,Paid Social,Paid - Retargeting,39.80,2422,86
2026-03-02,Paid Social,Paid - Retargeting,55.28,5252,144
2026-03-03,Paid Social,Paid - Retargeting,55.28,4665,133
2026-03-04,Paid Social,Paid - Retargeting,55.28,7778,127
2026-03-05,Paid Social,Paid - Retargeting,55.28,9992,137
2026-03-06,Paid Social,Paid - Retargeting,55.28,6701,125
2026-03-07,Paid Social,Paid - Retargeting,39.80,5141,94
2026-03-08,Paid Social,Paid - Retargeting,39.80,2915,101
2026-03-09,Paid Social,Paid - Retargeting,55.28,8061,136
2026-03-10,Paid Social,Paid - Retargeting,55.28,6596,128
2026-03-11,Paid Social,Paid - Retargeting,55.28,5257,143
2026-03-12,Paid Social,Paid - Retargeting,55.28,9080,129
2026-03-13,Paid Social,Paid - Retargeting,55.28,8086,137
2026-03-14,Paid Social,Paid - Retargeting,39.80,4916,103
2026-03-15,Paid Social,Paid - Retargeting,39.80,6423,89
2026-03-16,Paid Social,Paid - Retargeting,55.28,7026,120
2026-03-17,Paid Social,Paid - Retargeting,55.28,8505,137
2026-03-18,Paid Social,Paid - Retargeting,55.28,7882,127
2026-03-19,Paid Social,Paid - Retargeting,55.28,6104,128
2026-03-20,Paid Social,Paid - Retargeting,55.28,6346,127
2026-03-21,Paid Social,Paid - Retargeting,39.80,5970,98
2026-03-22,Paid Social,Paid - Retargeting,39.80,5518,101
2026-03-23,Paid Social,Paid - Retargeting,55.28,7088,141
2026-03-24,Paid Social,Paid - Retargeting,55.28,7108,137
2026-03-25,Paid Social,Paid - Retargeting,55.28,7289,133
2026-03-26,Paid Social,Paid - Retargeting,55.28,6855,143
2026-03-27,Paid Social,Paid - Retargeting,55.28,8789,144
2026-03-28,Paid Social,Paid - Retargeting,39.80,3349,100
2026-03-29,Paid Social,Paid - Retargeting,39.80,4047,104
2026-03-30,Paid Social,Paid - Retargeting,55.28,9059,137
2026-03-31,Paid Social,Paid - Retargeting,55.28,5017,143
2026-03-01,Paid Social,Paid - Creator,32.80,5208,72
2026-03-02,Paid Social,Paid - Creator,45.55,5323,117
2026-03-03,Paid Social,Paid - Creator,45.55,7576,119
2026-03-04,Paid Social,Paid - Creator,45.55,5991,114
2026-03-05,Paid Social,Paid - Creator,45.55,5614,106
2026-03-06,Paid Social,Paid - Creator,45.55,6232,119
2026-03-07,Paid Social,Paid - Creator,32.80,6058,85
2026-03-08,Paid Social,Paid - Creator,32.80,2557,76
2026-03-09,Paid Social,Paid - Creator,45.55,7227,118
2026-03-10,Paid Social,Paid - Creator,45.55,3158,99
2026-03-11,Paid Social,Paid - Creator,45.55,7216,103
2026-03-12,Paid Social,Paid - Creator,45.55,6649,102
2026-03-13,Paid Social,Paid - Creator,45.55,4308,101
2026-03-14,Paid Social,Paid - Creator,32.80,2868,81
2026-03-15,Paid Social,Paid - Creator,32.80,5297,74
2026-03-16,Paid Social,Paid - Creator,45.55,5432,116
2026-03-17,Paid Social,Paid - Creator,45.55,6571,104
2026-03-18,Paid Social,Paid - Creator,45.55,4911,98
2026-03-19,Paid Social,Paid - Creator,45.55,5100,100
2026-03-20,Paid Social,Paid - Creator,45.55,6981,106
2026-03-21,Paid Social,Paid - Creator,32.80,3248,73
2026-03-22,Paid Social,Paid - Creator,32.80,3556,78
2026-03-23,Paid Social,Paid - Creator,45.55,4144,106
2026-03-24,Paid Social,Paid - Creator,45.55,7151,102
2026-03-25,Paid Social,Paid - Creator,45.55,7566,104
2026-03-26,Paid Social,Paid - Creator,45.55,5306,104
2026-03-27,Paid Social,Paid - Creator,45.55,7414,113
2026-03-28,Paid Social,Paid - Creator,32.80,2469,71
2026-03-29,Paid Social,Paid - Creator,32.80,5683,79
2026-03-30,Paid Social,Paid - Creator,45.55,7140,109
2026-03-31,Paid Social,Paid - Creator,45.55,4694,113
2026-03-01,Affiliate,Affiliate - Cashback,8.09,336,12
2026-03-02,Affiliate,Affiliate - Cashback,11.24,876,17
2026-03-03,Affiliate,Affiliate - Cashback,11.24,1087,16
2026-03-04,Affiliate,Affiliate - Cashback,11.24,840,17
2026-03-05,Affiliate,Affiliate - Cashback,11.24,1206,17
2026-03-06,Affiliate,Affiliate - Cashback,11.24,669,15
2026-03-07,Affiliate,Affiliate - Cashback,8.09,663,12
2026-03-08,Affiliate,Affiliate - Cashback,8.09,800,11
2026-03-09,Affiliate,Affiliate - Cashback,11.24,1175,17
2026-03-10,Affiliate,Affiliate - Cashback,11.24,1076,17
2026-03-11,Affiliate,Affiliate - Cashback,11.24,1193,17
2026-03-12,Affiliate,Affiliate - Cashback,11.24,1167,16
2026-03-13,Affiliate,Affiliate - Cashback,11.24,491,15
2026-03-14,Affiliate,Affiliate - Cashback,8.09,745,11
2026-03-15,Affiliate,Affiliate - Cashback,8.09,353,10
2026-03-16,Affiliate,Affiliate - Cashback,11.24,482,15
2026-03-17,Affiliate,Affiliate - Cashback,11.24,534,18
2026-03-18,Affiliate,Affiliate - Cashback,11.24,1119,17
2026-03-19,Affiliate,Affiliate - Cashback,11.24,1050,17
2026-03-20,Affiliate,Affiliate - Cashback,11.24,462,14
2026-03-21,Affiliate,Affiliate - Cashback,8.09,792,12
2026-03-22,Affiliate,Affiliate - Cashback,8.09,342,12
2026-03-23,Affiliate,Affiliate - Cashback,11.24,483,16
2026-03-24,Affiliate,Affiliate - Cashback,11.24,927,15
2026-03-25,Affiliate,Affiliate - Cashback,11.24,1159,16
2026-03-26,Affiliate,Affiliate - Cashback,11.24,586,17
2026-03-27,Affiliate,Affiliate - Cashback,11.24,642,18
2026-03-28,Affiliate,Affiliate - Cashback,8.09,508,12
2026-03-29,Affiliate,Affiliate - Cashback,8.09,648,12
2026-03-30,Affiliate,Affiliate - Cashback,11.24,502,16
2026-03-31,Affiliate,Affiliate - Cashback,11.24,991,17
2026-03-01,Affiliate,Affiliate - Content,5.38,211,7
2026-03-02,Affiliate,Affiliate - Content,7.48,445,11
2026-03-03,Affiliate,Affiliate - Content,7.48,414,10
2026-03-04,Affiliate,Affiliate - Content,7.48,584,11
2026-03-05,Affiliate,Affiliate - Content,7.48,497,10
2026-03-06,Affiliate,Affiliate - Content,7.48,586,10
2026-03-07,Affiliate,Affiliate - Content,5.38,356,8
2026-03-08,Affiliate,Affiliate - Content,5.38,263,8
2026-03-09,Affiliate,Affiliate - Content,7.48,680,10
2026-03-10,Affiliate,Affiliate - Content,7.48,641,11
2026-03-11,Affiliate,Affiliate - Content,7.48,513,10
2026-03-12,Affiliate,Affiliate - Content,7.48,574,10
2026-03-13,Affiliate,Affiliate - Content,7.48,463,11
2026-03-14,Affiliate,Affiliate - Content,5.38,476,7
2026-03-15,Affiliate,Affiliate - Content,5.38,281,8
2026-03-16,Affiliate,Affiliate - Content,7.48,447,10
2026-03-17,Affiliate,Affiliate - Content,7.48,647,11
2026-03-18,Affiliate,Affiliate - Content,7.48,622,11
2026-03-19,Affiliate,Affiliate - Content,7.48,600,9
2026-03-20,Affiliate,Affiliate - Content,7.48,347,11
2026-03-21,Affiliate,Affiliate - Content,5.38,388,7
2026-03-22,Affiliate,Affiliate - Content,5.38,262,7
2026-03-23,Affiliate,Affiliate - Content,7.48,547,11
2026-03-24,Affiliate,Affiliate - Content,7.48,280,10
2026-03-25,Affiliate,Affiliate - Content,7.48,600,10
2026-03-26,Affiliate,Affiliate - Content,7.48,434,12
2026-03-27,Affiliate,Affiliate - Content,7.48,513,11
2026-03-28,Affiliate,Affiliate - Content,5.38,302,7
2026-03-29,Affiliate,Affiliate - Content,5.38,366,8
2026-03-30,Affiliate,Affiliate - Content,7.48,503,10
2026-03-31,Affiliate,Affiliate - Content,7.48,487,11
2026-03-01,Affiliate,Affiliate - Voucher,5.08,318,7
2026-03-02,Affiliate,Affiliate - Voucher,7.06,692,10
2026-03-03,Affiliate,Affiliate - Voucher,7.06,690,10
2026-03-04,Affiliate,Affiliate - Voucher,7.06,307,10
2026-03-05,Affiliate,Affiliate - Voucher,7.06,527,9
2026-03-06,Affiliate,Affiliate - Voucher,7.06,347,10
2026-03-07,Affiliate,Affiliate - Voucher,5.08,335,7
2026-03-08,Affiliate,Affiliate - Voucher,5.08,292,7
2026-03-09,Affiliate,Affiliate - Voucher,7.06,340,9
2026-03-10,Affiliate,Affiliate - Voucher,7.06,539,11
2026-03-11,Affiliate,Affiliate - Voucher,7.06,365,9
2026-03-12,Affiliate,Affiliate - Voucher,7.06,659,11
2026-03-13,Affiliate,Affiliate - Voucher,7.06,269,9
2026-03-14,Affiliate,Affiliate - Voucher,5.08,365,6
2026-03-15,Affiliate,Affiliate - Voucher,5.08,415,7
2026-03-16,Affiliate,Affiliate - Voucher,7.06,548,9
2026-03-17,Affiliate,Affiliate - Voucher,7.06,470,10
2026-03-18,Affiliate,Affiliate - Voucher,7.06,360,10
2026-03-19,Affiliate,Affiliate - Voucher,7.06,358,10
2026-03-20,Affiliate,Affiliate - Voucher,7.06,696,10
2026-03-21,Affiliate,Affiliate - Voucher,5.08,390,7
2026-03-22,Affiliate,Affiliate - Voucher,5.08,290,7
2026-03-23,Affiliate,Affiliate - Voucher,7.06,418,9
2026-03-24,Affiliate,Affiliate - Voucher,7.06,291,10
2026-03-25,Affiliate,Affiliate - Voucher,7.06,574,10
2026-03-26,Affiliate,Affiliate - Voucher,7.06,692,10
2026-03-27,Affiliate,Affiliate - Voucher,7.06,261,9
2026-03-28,Affiliate,Affiliate - Voucher,5.08,298,6
2026-03-29,Affiliate,Affiliate - Voucher,5.08,498,7
2026-03-30,Affiliate,Affiliate - Voucher,7.06,692,10
2026-03-31,Affiliate,Affiliate - Voucher,7.06,369,11
2026-03-01,Email & CRM,Email - Lifecycle,3.79,1585,32
2026-03-02,Email & CRM,Email - Lifecycle,5.26,2217,40
2026-03-03,Email & CRM,Email - Lifecycle,5.26,1826,46
2026-03-04,Email & CRM,Email - Lifecycle,5.26,2869,39
2026-03-05,Email & CRM,Email - Lifecycle,5.26,3278,46
2026-03-06,Email & CRM,Email - Lifecycle,5.26,1728,40
2026-03-07,Email & CRM,Email - Lifecycle,3.79,2080,34
2026-03-08,Email & CRM,Email - Lifecycle,3.79,1117,29
2026-03-09,Email & CRM,Email - Lifecycle,5.26,2103,42
2026-03-10,Email & CRM,Email - Lifecycle,5.26,1898,40
2026-03-11,Email & CRM,Email - Lifecycle,5.26,3021,41
2026-03-12,Email & CRM,Email - Lifecycle,5.26,1836,48
2026-03-13,Email & CRM,Email - Lifecycle,5.26,1917,43
2026-03-14,Email & CRM,Email - Lifecycle,3.79,1467,31
2026-03-15,Email & CRM,Email - Lifecycle,3.79,1265,33
2026-03-16,Email & CRM,Email - Lifecycle,5.26,3328,47
2026-03-17,Email & CRM,Email - Lifecycle,5.26,2236,46
2026-03-18,Email & CRM,Email - Lifecycle,5.26,3038,43
2026-03-19,Email & CRM,Email - Lifecycle,5.26,2633,43
2026-03-20,Email & CRM,Email - Lifecycle,5.26,2117,40
2026-03-21,Email & CRM,Email - Lifecycle,3.79,1753,31
2026-03-22,Email & CRM,Email - Lifecycle,3.79,1148,28
2026-03-23,Email & CRM,Email - Lifecycle,5.26,3342,47
2026-03-24,Email & CRM,Email - Lifecycle,5.26,2160,43
2026-03-25,Email & CRM,Email - Lifecycle,5.26,1439,44
2026-03-26,Email & CRM,Email - Lifecycle,5.26,2811,43
2026-03-27,Email & CRM,Email - Lifecycle,5.26,1995,47
2026-03-28,Email & CRM,Email - Lifecycle,3.79,1073,30
2026-03-29,Email & CRM,Email - Lifecycle,3.79,2105,30
2026-03-30,Email & CRM,Email - Lifecycle,5.26,2367,39
2026-03-31,Email & CRM,Email - Lifecycle,5.26,2289,47
2026-03-01,Email & CRM,Email - Winback,4.47,2561,35
2026-03-02,Email & CRM,Email - Winback,6.20,1933,47
2026-03-03,Email & CRM,Email - Winback,6.20,1784,51
2026-03-04,Email & CRM,Email - Winback,6.20,2338,48
2026-03-05,Email & CRM,Email - Winback,6.20,2785,50
2026-03-06,Email & CRM,Email - Winback,6.20,2764,52
2026-03-07,Email & CRM,Email - Winback,4.47,2677,40
2026-03-08,Email & CRM,Email - Winback,4.47,2674,38
2026-03-09,Email & CRM,Email - Winback,6.20,1537,54
2026-03-10,Email & CRM,Email - Winback,6.20,3701,53
2026-03-11,Email & CRM,Email - Winback,6.20,1380,49
2026-03-12,Email & CRM,Email - Winback,6.20,1940,48
2026-03-13,Email & CRM,Email - Winback,6.20,3320,53
2026-03-14,Email & CRM,Email - Winback,4.47,2600,39
2026-03-15,Email & CRM,Email - Winback,4.47,1474,33
2026-03-16,Email & CRM,Email - Winback,6.20,2788,49
2026-03-17,Email & CRM,Email - Winback,6.20,2086,47
2026-03-18,Email & CRM,Email - Winback,6.20,2751,48
2026-03-19,Email & CRM,Email - Winback,6.20,3243,47
2026-03-20,Email & CRM,Email - Winback,6.20,3010,48
2026-03-21,Email & CRM,Email - Winback,4.47,1671,35
2026-03-22,Email & CRM,Email - Winback,4.47,2148,35
2026-03-23,Email & CRM,Email - Winback,6.20,2047,54
2026-03-24,Email & CRM,Email - Winback,6.20,2745,50
2026-03-25,Email & CRM,Email - Winback,6.20,2600,54
2026-03-26,Email & CRM,Email - Winback,6.20,1683,47
2026-03-27,Email & CRM,Email - Winback,6.20,3151,51
2026-03-28,Email & CRM,Email - Winback,4.47,2341,37
2026-03-29,Email & CRM,Email - Winback,4.47,1856,34
2026-03-30,Email & CRM,Email - Winback,6.20,1810,55
2026-03-31,Email & CRM,Email - Winback,6.20,2483,48
2026-03-01,Marketplace,Marketplace - Sponsored Listings,28.87,1992,47
2026-03-02,Marketplace,Marketplace - Sponsored Listings,40.10,4435,73
2026-03-03,Marketplace,Marketplace - Sponsored Listings,40.10,3860,75
2026-03-04,Marketplace,Marketplace - Sponsored Listings,40.10,2869,75
2026-03-05,Marketplace,Marketplace - Sponsored Listings,40.10,4163,73
2026-03-06,Marketplace,Marketplace - Sponsored Listings,40.10,2493,75
2026-03-07,Marketplace,Marketplace - Sponsored Listings,28.87,3251,51
2026-03-08,Marketplace,Marketplace - Sponsored Listings,28.87,2704,52
2026-03-09,Marketplace,Marketplace - Sponsored Listings,40.10,4963,80
2026-03-10,Marketplace,Marketplace - Sponsored Listings,40.10,2802,65
2026-03-11,Marketplace,Marketplace - Sponsored Listings,40.10,5254,72
2026-03-12,Marketplace,Marketplace - Sponsored Listings,40.10,2371,71
2026-03-13,Marketplace,Marketplace - Sponsored Listings,40.10,3959,67
2026-03-14,Marketplace,Marketplace - Sponsored Listings,28.87,3484,56
2026-03-15,Marketplace,Marketplace - Sponsored Listings,28.87,2127,51
2026-03-16,Marketplace,Marketplace - Sponsored Listings,40.10,4876,71
2026-03-17,Marketplace,Marketplace - Sponsored Listings,40.10,5219,76
2026-03-18,Marketplace,Marketplace - Sponsored Listings,40.10,5144,76
2026-03-19,Marketplace,Marketplace - Sponsored Listings,40.10,3652,68
2026-03-20,Marketplace,Marketplace - Sponsored Listings,40.10,4513,73
2026-03-21,Marketplace,Marketplace - Sponsored Listings,28.87,3181,49
2026-03-22,Marketplace,Marketplace - Sponsored Listings,28.87,2197,53
2026-03-23,Marketplace,Marketplace - Sponsored Listings,40.10,2031,72
2026-03-24,Marketplace,Marketplace - Sponsored Listings,40.10,2113,66
2026-03-25,Marketplace,Marketplace - Sponsored Listings,40.10,2266,67
2026-03-26,Marketplace,Marketplace - Sponsored Listings,40.10,5293,75
2026-03-27,Marketplace,Marketplace - Sponsored Listings,40.10,4575,72
2026-03-28,Marketplace,Marketplace - Sponsored Listings,28.87,2367,50
2026-03-29,Marketplace,Marketplace - Sponsored Listings,28.87,3134,47
2026-03-30,Marketplace,Marketplace - Sponsored Listings,40.10,4483,77
2026-03-31,Marketplace,Marketplace - Sponsored Listings,40.10,4606,67
2026-04-01,Organic Search,Organic - SEO Content,6.67,8479,135
2026-04-02,Organic Search,Organic - SEO Content,6.67,5770,122
2026-04-03,Organic Search,Organic - SEO Content,6.67,4568,133
2026-04-04,Organic Search,Organic - SEO Content,4.80,5572,92
2026-04-05,Organic Search,Organic - SEO Content,4.80,3318,102
2026-04-06,Organic Search,Organic - SEO Content,6.67,9166,125
2026-04-07,Organic Search,Organic - SEO Content,6.67,6691,125
2026-04-08,Organic Search,Organic - SEO Content,6.67,7314,132
2026-04-09,Organic Search,Organic - SEO Content,6.67,5100,130
2026-04-10,Organic Search,Organic - SEO Content,6.67,7067,139
2026-04-11,Organic Search,Organic - SEO Content,4.80,4694,94
2026-04-12,Organic Search,Organic - SEO Content,4.80,5147,98
2026-04-13,Organic Search,Organic - SEO Content,6.67,4081,138
2026-04-14,Organic Search,Organic - SEO Content,6.67,3840,128
2026-04-15,Organic Search,Organic - SEO Content,6.67,9280,126
2026-04-16,Organic Search,Organic - SEO Content,6.67,7405,146
2026-04-17,Organic Search,Organic - SEO Content,6.67,8711,137
2026-04-18,Organic Search,Organic - SEO Content,4.80,6404,92
2026-04-19,Organic Search,Organic - SEO Content,4.80,3767,102
2026-04-20,Organic Search,Organic - SEO Content,6.67,7788,122
2026-04-21,Organic Search,Organic - SEO Content,6.67,7902,120
2026-04-22,Organic Search,Organic - SEO Content,6.67,7129,120
2026-04-23,Organic Search,Organic - SEO Content,6.67,5693,140
2026-04-24,Organic Search,Organic - SEO Content,6.67,7207,141
2026-04-25,Organic Search,Organic - SEO Content,4.80,3970,87
2026-04-26,Organic Search,Organic - SEO Content,4.80,6988,99
2026-04-27,Organic Search,Organic - SEO Content,6.67,4106,126
2026-04-28,Organic Search,Organic - SEO Content,6.67,10374,144
2026-04-29,Organic Search,Organic - SEO Content,6.67,5319,129
2026-04-30,Organic Search,Organic - SEO Content,6.67,4064,131
2026-04-01,Paid Search,Paid - Brand,30.04,1823,34
2026-04-02,Paid Search,Paid - Brand,30.04,1150,29
2026-04-03,Paid Search,Paid - Brand,30.04,1102,33
2026-04-04,Paid Search,Paid - Brand,21.63,853,21
2026-04-05,Paid Search,Paid - Brand,21.63,1473,22
2026-04-06,Paid Search,Paid - Brand,30.04,951,32
2026-04-07,Paid Search,Paid - Brand,30.04,1929,34
2026-04-08,Paid Search,Paid - Brand,30.04,1711,32
2026-04-09,Paid Search,Paid - Brand,30.04,1740,29
2026-04-10,Paid Search,Paid - Brand,30.04,1532,32
2026-04-11,Paid Search,Paid - Brand,21.63,1220,24
2026-04-12,Paid Search,Paid - Brand,21.63,1314,20
2026-04-13,Paid Search,Paid - Brand,30.04,2259,33
2026-04-14,Paid Search,Paid - Brand,30.04,1713,29
