order_id,customer_id,order_date,order_channel,order_sequence,is_shipped,fulfilment_centre,carrier,promised_delivery_date,shipped_date,delivered_date,shipping_fee_charged,shipping_cost,payment_method,promo_code,order_status
O0012968,C007439,2026-04-22,Web,3,1,FC-South,Regional Freight,2026-04-26,2026-04-23,2026-04-27,0.00,21.96,Buy Now Pay Later,SAVE15,Delivered
O0012969,C007440,2026-01-12,Web,1,1,FC-North,Swiftline,2026-01-14,2026-01-12,2026-01-13,0.00,5.18,Digital Wallet,CLEAR40,Delivered
O0012970,C007441,2026-01-10,Mobile App,1,1,FC-Central,Metro Post,2026-01-14,2026-01-10,2026-01-14,0.00,11.20,Digital Wallet,,Delivered
O0012971,C007442,2026-01-14,Marketplace,1,1,FC-North,Regional Freight,2026-01-18,2026-01-15,2026-01-17,0.00,2.51,Gift Card,SAVE15,Delivered
O0012972,C007443,2026-01-14,Web,1,1,FC-North,Swiftline,2026-01-17,2026-01-14,2026-01-16,0.00,11.51,Card,,Delivered
O0012973,C007444,2026-01-11,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0012974,C007444,2026-02-18,Web,2,1,FC-South,Swiftline,2026-02-21,2026-02-18,2026-02-19,0.00,7.37,Card,WELCOME10,Delivered
O0012975,C007445,2026-01-10,Mobile App,1,1,FC-South,Regional Freight,2026-01-14,2026-01-11,2026-01-13,0.00,12.73,Digital Wallet,CLEAR40,Delivered
O0012976,C007446,2026-01-14,Web,1,1,FC-South,Regional Freight,2026-01-17,2026-01-15,2026-01-16,0.00,3.63,Card,SEASON20,Delivered
O0012977,C007447,2026-01-10,Web,1,1,FC-Central,Metro Post,2026-01-13,2026-01-11,2026-01-12,0.00,4.91,Card,WELCOME10,Delivered
O0012978,C007448,2026-01-14,Mobile App,1,1,FC-North,Regional Freight,2026-01-18,2026-01-14,2026-01-18,0.00,4.67,Card,SAVE15,Delivered
O0012979,C007449,2026-01-13,Mobile App,1,1,FC-South,Regional Freight,2026-01-18,2026-01-13,2026-01-18,0.00,34.62,Buy Now Pay Later,CLEAR40,Delivered
O0012980,C007449,2026-02-19,Mobile App,2,1,FC-South,Regional Freight,2026-02-23,2026-02-19,2026-02-25,0.00,5.21,Card,WELCOME10,Delivered
O0012981,C007450,2026-01-12,Marketplace,1,1,FC-South,Metro Post,2026-01-15,2026-01-12,2026-01-14,0.00,12.30,Card,FLASH25,Delivered
O0012982,C007450,2026-04-06,Marketplace,2,1,FC-South,Regional Freight,2026-04-09,2026-04-06,2026-04-08,0.00,11.30,Card,,Delivered
O0012983,C007450,2026-04-29,Store,3,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,SEASON20,Collected
O0012984,C007451,2026-01-14,Web,1,1,FC-South,Regional Freight,2026-01-17,2026-01-14,2026-01-21,0.00,2.93,Card,WELCOME10,Delivered
O0012985,C007452,2026-01-12,Mobile App,1,1,FC-South,Metro Post,2026-01-17,2026-01-12,2026-01-17,0.00,8.71,Buy Now Pay Later,,Delivered
O0012986,C007453,2026-01-13,Marketplace,1,1,FC-South,Metro Post,2026-01-16,2026-01-13,2026-01-15,4.99,3.22,Card,,Delivered
O0012987,C007454,2026-01-14,Web,1,1,FC-Central,Swiftline,2026-01-17,2026-01-14,2026-01-16,0.00,5.91,Card,,Delivered
O0012988,C007454,2026-02-16,Mobile App,2,1,FC-Central,Swiftline,2026-02-20,2026-02-17,2026-02-20,0.00,4.80,Card,,Delivered
O0012989,C007455,2026-01-11,Marketplace,1,1,FC-Central,Swiftline,2026-01-14,2026-01-11,2026-01-14,0.00,5.14,Card,,Delivered
O0012990,C007456,2026-01-14,Mobile App,1,1,FC-South,Regional Freight,2026-01-17,2026-01-15,2026-01-20,0.00,2.90,Card,WELCOME10,Delivered
O0012991,C007456,2026-04-12,Web,2,1,FC-South,Metro Post,2026-04-17,2026-04-12,2026-04-15,0.00,8.35,Card,SEASON20,Delivered
O0012992,C007457,2026-01-16,Web,1,1,FC-North,Metro Post,2026-01-20,2026-01-17,2026-01-20,0.00,9.27,Card,,Delivered
O0012993,C007457,2026-02-21,Web,2,1,FC-North,Regional Freight,2026-02-26,2026-02-23,2026-02-24,0.00,5.15,Card,CLEAR40,Delivered
O0012994,C007458,2026-01-14,Web,1,1,FC-South,Swiftline,2026-01-17,2026-01-14,2026-01-17,0.00,12.94,Buy Now Pay Later,,Delivered
O0012995,C007459,2026-01-16,Web,1,1,FC-South,Metro Post,2026-01-21,2026-01-16,2026-01-20,4.99,8.25,Digital Wallet,CLEAR40,Delivered
O0012996,C007460,2026-01-15,Marketplace,1,1,FC-North,Metro Post,2026-01-18,2026-01-17,2026-01-18,0.00,17.39,Card,,Delivered
O0012997,C007460,2026-03-26,Mobile App,2,1,FC-North,Metro Post,2026-03-29,2026-03-26,2026-03-28,0.00,12.42,Card,,Delivered
O0012998,C007460,2026-05-18,Web,3,1,FC-North,Metro Post,2026-05-21,2026-05-19,2026-05-21,0.00,8.53,Card,,Delivered
O0012999,C007460,2026-06-13,Store,4,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0013000,C007461,2026-01-16,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0013001,C007462,2026-01-16,Marketplace,1,1,FC-Central,Regional Freight,2026-01-20,2026-01-17,2026-01-22,0.00,3.37,Digital Wallet,SEASON20,Delivered
O0013002,C007463,2026-01-16,Marketplace,1,1,FC-South,Regional Freight,2026-01-19,2026-01-18,2026-01-19,0.00,3.93,Digital Wallet,SEASON20,Delivered
O0013003,C007463,2026-02-20,Marketplace,2,1,FC-South,Metro Post,2026-02-23,2026-02-20,2026-02-22,0.00,10.99,Digital Wallet,,Delivered
O0013004,C007463,2026-06-07,Mobile App,3,1,FC-South,Swiftline,2026-06-11,2026-06-07,2026-06-10,0.00,6.47,Digital Wallet,WELCOME10,Delivered
O0013005,C007464,2026-01-13,Web,1,1,FC-Central,Regional Freight,2026-01-16,2026-01-14,2026-01-15,0.00,3.35,Card,WELCOME10,Delivered
O0013006,C007464,2026-05-10,Web,2,1,FC-Central,Swiftline,2026-05-15,2026-05-11,2026-05-15,0.00,5.54,Card,SEASON20,Delivered
O0013007,C007465,2026-01-17,Mobile App,1,1,FC-South,Swiftline,2026-01-21,2026-01-19,2026-01-20,0.00,5.21,Digital Wallet,CLEAR40,Delivered
O0013008,C007466,2026-01-17,Web,1,1,FC-South,Metro Post,2026-01-21,2026-01-18,2026-01-22,4.99,3.09,Card,SEASON20,Delivered
O0013009,C007467,2026-01-17,Store,1,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,,Collected
O0013010,C007468,2026-01-13,Web,1,1,FC-North,Swiftline,2026-01-16,2026-01-13,2026-01-16,0.00,5.46,Digital Wallet,,Delivered
O0013011,C007468,2026-03-01,Web,2,1,FC-North,Regional Freight,2026-03-05,2026-03-01,2026-03-04,0.00,3.35,Card,,Delivered
O0013012,C007468,2026-05-27,Web,3,1,FC-North,Swiftline,2026-06-01,2026-05-28,2026-05-31,0.00,15.91,Card,SEASON20,Delivered
O0013013,C007469,2026-01-17,Marketplace,1,1,FC-Central,Regional Freight,2026-01-20,2026-01-17,2026-01-20,0.00,2.34,Card,FLASH25,Delivered
O0013014,C007470,2026-01-14,Web,1,1,FC-North,Regional Freight,2026-01-17,2026-01-15,2026-01-17,0.00,2.32,Digital Wallet,,Delivered
O0013015,C007471,2026-01-15,Mobile App,1,1,FC-North,Metro Post,2026-01-19,2026-01-16,2026-01-20,4.99,2.96,Card,SEASON20,Delivered
O0013016,C007472,2026-01-15,Web,1,1,FC-North,Swiftline,2026-01-19,2026-01-16,2026-01-18,0.00,4.08,Card,,Delivered
O0013017,C007473,2026-01-13,Marketplace,1,1,FC-Central,Metro Post,2026-01-15,2026-01-14,2026-01-15,4.99,4.54,Digital Wallet,SEASON20,Delivered
O0013018,C007474,2026-01-15,Web,1,1,FC-Central,Metro Post,2026-01-18,2026-01-15,2026-01-18,4.99,3.28,Card,SEASON20,Delivered
O0013019,C007475,2026-01-18,Marketplace,1,1,FC-North,Swiftline,2026-01-22,2026-01-18,2026-01-21,0.00,8.43,Card,SEASON20,Delivered
O0013020,C007475,2026-03-24,Store,2,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,SAVE15,Collected
O0013021,C007475,2026-04-04,Web,3,1,FC-North,Regional Freight,2026-04-07,2026-04-04,2026-04-06,0.00,2.54,Card,SAVE15,Delivered
O0013022,C007476,2026-01-17,Mobile App,1,1,FC-South,Regional Freight,2026-01-20,2026-01-17,2026-01-21,0.00,7.76,Card,SEASON20,Delivered
O0013023,C007476,2026-04-02,Web,2,1,FC-South,Metro Post,2026-04-06,2026-04-02,2026-04-06,0.00,4.87,Digital Wallet,,Delivered
O0013024,C007477,2026-01-16,Web,1,1,FC-North,Swiftline,2026-01-19,2026-01-16,2026-01-18,0.00,5.21,Card,CLEAR40,Delivered
O0013025,C007477,2026-04-20,Web,2,1,FC-North,Regional Freight,2026-04-24,2026-04-21,2026-04-25,4.99,2.61,Card,,Delivered
O0013026,C007477,2026-05-11,Mobile App,3,1,FC-North,Swiftline,2026-05-15,2026-05-11,2026-05-15,0.00,12.87,Card,WELCOME10,Delivered
O0013027,C007478,2026-01-16,Marketplace,1,1,FC-South,Swiftline,2026-01-19,2026-01-16,2026-01-19,0.00,15.07,Card,SEASON20,Delivered
O0013028,C007479,2026-01-18,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0013029,C007480,2026-01-15,Web,1,1,FC-North,Metro Post,2026-01-20,2026-01-16,2026-01-20,0.00,3.51,Card,SAVE15,Delivered
O0013030,C007481,2026-01-17,Web,1,1,FC-Central,Metro Post,2026-01-19,2026-01-17,2026-01-19,4.99,7.43,Digital Wallet,,Delivered
O0013031,C007482,2026-01-18,Web,1,1,FC-Central,Regional Freight,2026-01-22,2026-01-20,2026-01-21,0.00,6.47,Buy Now Pay Later,WELCOME10,Delivered
O0013032,C007483,2026-01-15,Web,1,1,FC-South,Metro Post,2026-01-17,2026-01-15,2026-01-16,0.00,3.14,Digital Wallet,,Delivered
O0013033,C007484,2026-01-14,Marketplace,1,1,FC-South,Metro Post,2026-01-17,2026-01-16,2026-01-17,0.00,3.60,Digital Wallet,CLEAR40,Delivered
O0013034,C007485,2026-01-19,Mobile App,1,1,FC-Central,Swiftline,2026-01-22,2026-01-19,2026-01-20,0.00,8.32,Card,FLASH25,Delivered
O0013035,C007486,2026-01-15,Marketplace,1,1,FC-Central,Regional Freight,2026-01-20,2026-01-16,2026-01-26,0.00,11.66,Digital Wallet,CLEAR40,Delivered
O0013036,C007487,2026-01-18,Mobile App,1,1,FC-South,Metro Post,2026-01-22,2026-01-18,2026-01-22,0.00,3.60,Card,SAVE15,Delivered
O0013037,C007487,2026-02-25,Web,2,1,FC-South,Metro Post,2026-02-27,2026-02-25,2026-02-26,0.00,4.05,Card,SEASON20,Delivered
O0013038,C007487,2026-04-04,Store,3,0,Store Pickup,,,,,0.00,0.00,Card,CLEAR40,Collected
O0013039,C007488,2026-01-18,Mobile App,1,1,FC-Central,Swiftline,2026-01-22,2026-01-18,2026-01-20,0.00,3.91,Card,,Delivered
O0013040,C007488,2026-02-09,Web,2,1,FC-Central,Swiftline,2026-02-12,2026-02-10,2026-02-12,4.99,4.53,Digital Wallet,CLEAR40,Delivered
O0013041,C007488,2026-04-17,Web,3,1,FC-Central,Swiftline,2026-04-22,2026-04-19,2026-04-20,0.00,7.85,Card,CLEAR40,Delivered
O0013042,C007488,2026-05-13,Mobile App,4,1,FC-Central,Regional Freight,2026-05-17,2026-05-14,2026-05-17,0.00,4.49,Card,SEASON20,Delivered
O0013043,C007489,2026-01-16,Web,1,1,FC-South,Swiftline,2026-01-19,2026-01-16,2026-01-19,0.00,12.14,Digital Wallet,SAVE15,Delivered
O0013044,C007490,2026-01-15,Web,1,1,FC-Central,Swiftline,2026-01-18,2026-01-16,2026-01-18,0.00,5.48,Card,SAVE15,Delivered
O0013045,C007490,2026-03-11,Marketplace,2,1,FC-Central,Regional Freight,2026-03-15,2026-03-12,2026-03-15,4.99,3.99,Card,,Delivered
O0013046,C007491,2026-01-18,Web,1,1,FC-North,Metro Post,2026-01-23,2026-01-18,2026-01-22,0.00,5.03,Card,SEASON20,Delivered
O0013047,C007492,2026-01-16,Web,1,1,FC-Central,Swiftline,2026-01-19,2026-01-16,2026-01-18,4.99,11.96,Buy Now Pay Later,CLEAR40,Delivered
O0013048,C007493,2026-01-19,Web,1,1,FC-Central,Swiftline,2026-01-24,2026-01-19,2026-01-23,0.00,16.02,Buy Now Pay Later,,Delivered
O0013049,C007494,2026-01-16,Web,1,1,FC-South,Regional Freight,2026-01-19,2026-01-16,2026-01-18,4.99,2.29,Card,,Delivered
O0013050,C007494,2026-03-22,Store,2,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0013051,C007495,2026-01-19,Web,1,1,FC-Central,Swiftline,2026-01-24,2026-01-19,2026-01-24,0.00,8.14,Buy Now Pay Later,SEASON20,Delivered
O0013052,C007496,2026-01-20,Web,1,1,FC-Central,Swiftline,2026-01-24,2026-01-21,2026-01-22,0.00,4.25,Digital Wallet,SEASON20,Delivered
O0013053,C007496,2026-03-02,Store,2,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,,Collected
O0013054,C007497,2026-01-20,Mobile App,1,1,FC-Central,Metro Post,2026-01-24,2026-01-20,2026-01-22,0.00,4.10,Card,SAVE15,Delivered
O0013055,C007498,2026-01-17,Mobile App,1,1,FC-South,Swiftline,2026-01-19,2026-01-18,2026-01-19,0.00,9.00,Buy Now Pay Later,SEASON20,Delivered
O0013056,C007499,2026-01-18,Mobile App,1,1,FC-Central,Regional Freight,2026-01-21,2026-01-18,2026-01-19,0.00,3.60,Card,,Delivered
O0013057,C007499,2026-05-01,Web,2,1,FC-Central,Regional Freight,2026-05-05,2026-05-02,2026-05-04,0.00,6.65,Digital Wallet,WELCOME10,Delivered
O0013058,C007500,2026-01-20,Mobile App,1,1,FC-Central,Metro Post,2026-01-23,2026-01-22,2026-01-26,0.00,9.39,Digital Wallet,CLEAR40,Delivered
O0013059,C007501,2026-01-17,Marketplace,1,1,FC-South,Regional Freight,2026-01-21,2026-01-19,2026-01-21,0.00,4.84,Card,,Delivered
O0013060,C007502,2026-01-18,Web,1,1,FC-South,Metro Post,2026-01-22,2026-01-18,2026-01-21,4.99,9.53,Buy Now Pay Later,SAVE15,Delivered
O0013061,C007503,2026-01-21,Mobile App,1,1,FC-North,Swiftline,2026-01-25,2026-01-21,2026-01-25,0.00,13.49,Digital Wallet,CLEAR40,Delivered
O0013062,C007504,2026-01-20,Mobile App,1,1,FC-Central,Swiftline,2026-01-23,2026-01-21,2026-01-24,0.00,10.65,Card,,Delivered
O0013063,C007504,2026-04-25,Web,2,1,FC-Central,Regional Freight,2026-04-29,2026-04-25,2026-04-29,0.00,5.38,Card,CLEAR40,Delivered
O0013064,C007504,2026-06-15,Mobile App,3,1,FC-Central,Swiftline,2026-06-19,2026-06-16,2026-06-19,0.00,4.16,Card,,Delivered
O0013065,C007505,2026-01-18,Mobile App,1,1,FC-North,Metro Post,2026-01-22,2026-01-20,2026-01-22,0.00,24.27,Card,SAVE15,Delivered
O0013066,C007506,2026-01-17,Mobile App,1,1,FC-South,Regional Freight,2026-01-19,2026-01-17,2026-01-18,0.00,2.29,Digital Wallet,SAVE15,Delivered
O0013067,C007506,2026-02-24,Marketplace,2,1,FC-South,Swiftline,2026-02-28,2026-02-24,2026-02-28,0.00,5.74,Card,,Delivered
O0013068,C007506,2026-03-23,Web,3,1,FC-South,Metro Post,2026-03-27,2026-03-25,2026-03-27,0.00,3.88,Card,SEASON20,Delivered
O0013069,C007506,2026-05-22,Marketplace,4,1,FC-South,Regional Freight,2026-05-25,2026-05-22,2026-05-23,0.00,8.28,Digital Wallet,,Delivered
O0013070,C007507,2026-01-17,Marketplace,1,1,FC-South,Metro Post,2026-01-20,2026-01-17,2026-01-19,0.00,4.66,Card,SEASON20,Delivered
O0013071,C007508,2026-01-18,Web,1,1,FC-South,Regional Freight,2026-01-21,2026-01-18,2026-01-21,0.00,2.99,Card,,Delivered
O0013072,C007509,2026-01-18,Web,1,1,FC-North,Swiftline,2026-01-23,2026-01-18,2026-01-23,0.00,3.92,Buy Now Pay Later,,Delivered
O0013073,C007510,2026-01-19,Mobile App,1,1,FC-South,Regional Freight,2026-01-23,2026-01-20,2026-01-23,0.00,2.62,Digital Wallet,,Delivered
O0013074,C007510,2026-04-25,Web,2,1,FC-South,Swiftline,2026-04-28,2026-04-26,2026-04-27,0.00,4.84,Buy Now Pay Later,SAVE15,Delivered
O0013075,C007511,2026-01-22,Marketplace,1,1,FC-North,Swiftline,2026-01-27,2026-01-22,2026-01-27,0.00,9.13,Card,WELCOME10,Delivered
O0013076,C007512,2026-01-18,Web,1,1,FC-North,Swiftline,2026-01-22,2026-01-20,2026-01-21,0.00,11.18,Card,SAVE15,Delivered
O0013077,C007513,2026-01-21,Marketplace,1,1,FC-Central,Swiftline,2026-01-25,2026-01-21,2026-01-24,4.99,4.25,Card,SAVE15,Delivered
O0013078,C007514,2026-01-18,Mobile App,1,1,FC-South,Regional Freight,2026-01-21,2026-01-20,2026-01-21,0.00,2.35,Digital Wallet,,Delivered
O0013079,C007514,2026-03-02,Mobile App,2,1,FC-South,Swiftline,2026-03-05,2026-03-03,2026-03-04,0.00,9.86,Card,,Delivered
O0013080,C007514,2026-04-06,Mobile App,3,1,FC-South,Metro Post,2026-04-11,2026-04-07,2026-04-11,0.00,8.46,Digital Wallet,,Delivered
O0013081,C007515,2026-01-22,Web,1,1,FC-South,Regional Freight,2026-01-26,2026-01-23,2026-01-26,0.00,4.84,Digital Wallet,,Delivered
O0013082,C007516,2026-01-19,Mobile App,1,1,FC-South,Swiftline,2026-01-21,2026-01-19,2026-01-20,0.00,4.30,Buy Now Pay Later,WELCOME10,Delivered
O0013083,C007516,2026-03-17,Marketplace,2,1,FC-South,Swiftline,2026-03-20,2026-03-17,2026-03-19,0.00,13.38,Card,WELCOME10,Delivered
O0013084,C007517,2026-01-19,Marketplace,1,1,FC-North,Metro Post,2026-01-23,2026-01-20,2026-01-23,0.00,16.74,Buy Now Pay Later,SAVE15,Delivered
O0013085,C007518,2026-01-20,Mobile App,1,1,FC-South,Regional Freight,2026-01-24,2026-01-20,2026-01-23,0.00,6.86,Digital Wallet,FLASH25,Delivered
O0013086,C007518,2026-03-20,Mobile App,2,1,FC-South,Regional Freight,2026-03-25,2026-03-21,2026-03-27,0.00,8.80,Gift Card,CLEAR40,Delivered
O0013087,C007518,2026-05-30,Marketplace,3,1,FC-South,Regional Freight,2026-06-03,2026-05-30,2026-06-02,0.00,4.84,Card,WELCOME10,Delivered
O0013088,C007519,2026-01-19,Marketplace,1,1,FC-North,Swiftline,2026-01-23,2026-01-20,2026-01-22,0.00,5.03,Card,FLASH25,Delivered
O0013089,C007520,2026-01-22,Marketplace,1,1,FC-South,Swiftline,2026-01-26,2026-01-22,2026-01-26,0.00,9.75,Digital Wallet,,Delivered
O0013090,C007521,2026-01-20,Mobile App,1,1,FC-South,Metro Post,2026-01-25,2026-01-21,2026-01-23,0.00,5.64,Digital Wallet,CLEAR40,Delivered
O0013091,C007521,2026-02-11,Web,2,1,FC-South,Regional Freight,2026-02-14,2026-02-12,2026-02-13,0.00,2.17,Digital Wallet,CLEAR40,Delivered
O0013092,C007522,2026-01-19,Web,1,1,FC-South,Metro Post,2026-01-22,2026-01-19,2026-01-22,0.00,5.88,Card,,Delivered
O0013093,C007523,2026-01-19,Marketplace,1,1,FC-Central,Swiftline,2026-01-21,2026-01-19,2026-01-20,0.00,14.95,Digital Wallet,,Delivered
O0013094,C007523,2026-03-13,Web,2,1,FC-Central,Swiftline,2026-03-16,2026-03-13,2026-03-16,0.00,7.84,Card,,Delivered
O0013095,C007524,2026-01-20,Marketplace,1,1,FC-South,Swiftline,2026-01-24,2026-01-20,2026-01-24,0.00,3.96,Digital Wallet,WELCOME10,Delivered
O0013096,C007524,2026-06-03,Mobile App,2,1,FC-South,Regional Freight,2026-06-07,2026-06-03,2026-06-07,0.00,3.05,Digital Wallet,,Delivered
O0013097,C007525,2026-01-23,Mobile App,1,1,FC-Central,Swiftline,2026-01-27,2026-01-24,2026-01-26,0.00,13.81,Card,WELCOME10,Delivered
O0013098,C007526,2026-01-21,Marketplace,1,1,FC-South,Swiftline,2026-01-26,2026-01-21,2026-01-27,0.00,10.31,Gift Card,,Delivered
O0013099,C007526,2026-02-13,Marketplace,2,1,FC-South,Regional Freight,2026-02-16,2026-02-13,2026-02-16,0.00,17.51,Buy Now Pay Later,,Delivered
O0013100,C007527,2026-01-23,Mobile App,1,1,FC-Central,Metro Post,2026-01-28,2026-01-23,2026-01-28,0.00,3.33,Card,CLEAR40,Delivered
O0013101,C007528,2026-01-19,Mobile App,1,1,FC-North,Swiftline,2026-01-21,2026-01-19,2026-01-20,4.99,3.85,Buy Now Pay Later,SAVE15,Delivered
O0013102,C007529,2026-01-20,Marketplace,1,1,FC-South,Regional Freight,2026-01-23,2026-01-20,2026-01-23,0.00,5.83,Card,SAVE15,Delivered
O0013103,C007530,2026-01-19,Mobile App,1,1,FC-North,Regional Freight,2026-01-22,2026-01-19,2026-01-22,0.00,7.50,Digital Wallet,SAVE15,Delivered
O0013104,C007530,2026-03-12,Web,2,1,FC-North,Swiftline,2026-03-16,2026-03-12,2026-03-15,0.00,7.93,Card,SEASON20,Delivered
O0013105,C007530,2026-06-04,Web,3,1,FC-North,Regional Freight,2026-06-09,2026-06-06,2026-06-09,0.00,2.44,Card,SEASON20,Delivered
O0013106,C007531,2026-01-23,Marketplace,1,1,FC-South,Metro Post,2026-01-25,2026-01-23,2026-01-25,0.00,7.67,Card,SEASON20,Delivered
O0013107,C007532,2026-01-20,Web,1,1,FC-Central,Swiftline,2026-01-24,2026-01-22,2026-01-24,0.00,38.78,Card,SEASON20,Delivered
O0013108,C007533,2026-01-21,Store,1,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,CLEAR40,Collected
O0013109,C007534,2026-01-19,Store,1,0,Store Pickup,,,,,0.00,0.00,Card,CLEAR40,Collected
O0013110,C007534,2026-02-08,Web,2,1,FC-South,Swiftline,2026-02-11,2026-02-09,2026-02-10,0.00,10.30,Digital Wallet,FLASH25,Delivered
O0013111,C007535,2026-01-23,Marketplace,1,1,FC-South,Metro Post,2026-01-28,2026-01-24,2026-01-28,0.00,3.23,Card,,Delivered
O0013112,C007536,2026-01-19,Mobile App,1,1,FC-South,Swiftline,2026-01-22,2026-01-20,2026-01-22,0.00,8.29,Digital Wallet,CLEAR40,Delivered
O0013113,C007537,2026-01-19,Web,1,1,FC-North,Metro Post,2026-01-22,2026-01-19,2026-01-21,0.00,3.35,Card,SAVE15,Delivered
O0013114,C007537,2026-04-09,Web,2,1,FC-North,Swiftline,2026-04-14,2026-04-10,2026-04-14,0.00,12.30,Card,CLEAR40,Delivered
O0013115,C007538,2026-01-21,Mobile App,1,1,FC-Central,Swiftline,2026-01-24,2026-01-22,2026-01-24,0.00,4.37,Digital Wallet,SAVE15,Delivered
O0013116,C007538,2026-03-21,Mobile App,2,1,FC-Central,Metro Post,2026-03-26,2026-03-21,2026-03-25,0.00,11.36,Card,,Delivered
O0013117,C007538,2026-06-07,Store,3,0,Store Pickup,,,,,0.00,0.00,Card,FLASH25,Collected
O0013118,C007539,2026-01-23,Mobile App,1,1,FC-North,Swiftline,2026-01-26,2026-01-24,2026-01-26,0.00,6.27,Card,CLEAR40,Delivered
O0013119,C007539,2026-04-07,Mobile App,2,1,FC-North,Swiftline,2026-04-11,2026-04-07,2026-04-11,0.00,10.51,Card,CLEAR40,Delivered
O0013120,C007539,2026-05-30,Web,3,1,FC-North,Metro Post,2026-06-03,2026-05-30,2026-06-03,0.00,9.70,Card,WELCOME10,Delivered
O0013121,C007540,2026-01-23,Web,1,1,FC-South,Regional Freight,2026-01-25,2026-01-24,2026-01-25,0.00,2.95,Card,WELCOME10,Delivered
O0013122,C007541,2026-01-22,Marketplace,1,1,FC-North,Swiftline,2026-01-25,2026-01-23,2026-01-24,0.00,7.35,Card,,Delivered
O0013123,C007542,2026-01-24,Web,1,1,FC-North,Swiftline,2026-01-28,2026-01-24,2026-01-27,0.00,4.37,Card,FLASH25,Delivered
O0013124,C007543,2026-01-22,Web,1,1,FC-South,Metro Post,2026-01-27,2026-01-23,2026-01-25,0.00,3.41,Card,WELCOME10,Delivered
O0013125,C007543,2026-06-01,Mobile App,2,1,FC-South,Swiftline,2026-06-04,2026-06-01,2026-06-04,0.00,12.21,Card,,Delivered
O0013126,C007544,2026-01-22,Marketplace,1,1,FC-Central,Metro Post,2026-01-26,2026-01-23,2026-01-26,0.00,3.93,Digital Wallet,FLASH25,Delivered
O0013127,C007545,2026-01-21,Web,1,1,FC-South,Regional Freight,2026-01-23,2026-01-23,2026-01-24,4.99,2.61,Buy Now Pay Later,,Delivered
O0013128,C007546,2026-01-23,Mobile App,1,1,FC-Central,Swiftline,2026-01-27,2026-01-24,2026-01-26,0.00,7.94,Digital Wallet,WELCOME10,Delivered
O0013129,C007547,2026-01-24,Mobile App,1,1,FC-South,Swiftline,2026-01-28,2026-01-24,2026-01-28,0.00,7.94,Gift Card,,Delivered
O0013130,C007548,2026-01-23,Web,1,1,FC-South,Regional Freight,2026-01-28,2026-01-23,2026-01-28,0.00,4.62,Card,FLASH25,Delivered
O0013131,C007548,2026-03-08,Web,2,1,FC-South,Swiftline,2026-03-13,2026-03-08,2026-03-11,0.00,10.29,Card,WELCOME10,Delivered
O0013132,C007548,2026-04-06,Web,3,1,FC-South,Metro Post,2026-04-08,2026-04-06,2026-04-07,0.00,4.19,Card,FLASH25,Delivered
O0013133,C007549,2026-01-24,Mobile App,1,1,FC-North,Metro Post,2026-01-28,2026-01-24,2026-01-28,0.00,21.03,Buy Now Pay Later,WELCOME10,Delivered
O0013134,C007549,2026-03-08,Mobile App,2,1,FC-North,Regional Freight,2026-03-11,2026-03-08,2026-03-11,0.00,10.62,Digital Wallet,,Delivered
O0013135,C007550,2026-01-23,Web,1,1,FC-South,Regional Freight,2026-01-26,2026-01-24,2026-01-25,0.00,4.36,Card,WELCOME10,Delivered
O0013136,C007551,2026-01-24,Store,1,0,Store Pickup,,,,,0.00,0.00,Digital Wallet,SAVE15,Collected
O0013137,C007551,2026-04-18,Mobile App,2,1,FC-South,Metro Post,2026-04-21,2026-04-18,2026-04-20,0.00,10.82,Card,,Delivered
O0013138,C007552,2026-01-24,Web,1,1,FC-Central,Regional Freight,2026-01-28,2026-01-24,2026-01-26,0.00,2.25,Card,CLEAR40,Delivered
O0013139,C007553,2026-01-24,Web,1,1,FC-North,Regional Freight,2026-01-27,2026-01-24,2026-01-27,0.00,2.61,Card,,Delivered
O0013140,C007553,2026-03-21,Web,2,1,FC-North,Swiftline,2026-03-25,2026-03-21,2026-03-24,0.00,15.18,Card,,Delivered
O0013141,C007554,2026-01-27,Web,1,1,FC-Central,Swiftline,2026-01-31,2026-01-28,2026-02-01,0.00,21.89,Card,FLASH25,Delivered
O0013142,C007555,2026-01-27,Web,1,1,FC-North,Metro Post,2026-01-30,2026-01-28,2026-01-29,0.00,25.48,Digital Wallet,CLEAR40,Delivered
O0013143,C007556,2026-01-25,Web,1,1,FC-North,Metro Post,2026-01-30,2026-01-25,2026-01-29,4.99,3.10,Card,FLASH25,Delivered
