month,customer_id,company_name,segment,industry,region,country,acquisition_channel,sales_rep,cohort_month,tenure_months,plan_name,billing_period,seats,seat_change,mrr,prior_mrr,net_change_mrr,movement_type,new_mrr,reactivation_mrr,expansion_mrr,contraction_mrr,churned_mrr,is_active,churn_type,churn_reason
2024-10-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,1,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,2,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,3,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,4,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,5,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,6,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,7,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,8,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,9,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,10,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,11,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,12,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-10-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,13,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,14,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-12-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,15,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-01-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,16,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-02-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,17,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-03-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,18,Starter,annual,13,2,297.38,251.63,45.75,Expansion,0.0,0.0,45.75,0.0,0.0,1,,
2026-04-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,19,Starter,annual,13,0,297.38,297.38,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,20,Starter,annual,14,1,320.25,297.38,22.87,Expansion,0.0,0.0,22.87,0.0,0.0,1,,
2026-06-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,21,Starter,annual,11,-3,251.63,320.25,-68.62,Contraction,0.0,0.0,0.0,68.62,0.0,1,,
2026-07-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,22,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-00469,Nimbus Cross Labs,SMB,Media & Entertainment,North America,United States,Marketplace,J. Petersen,2024-09-01,23,Starter,annual,11,0,251.63,251.63,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-10-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,0,Enterprise,annual,350,350,30954.0,0.0,30954.0,New,30954.0,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,1,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,2,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,3,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,4,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,5,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,6,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,7,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,8,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,9,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,10,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,11,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-10-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,12,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,13,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-12-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,14,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-01-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,15,Enterprise,annual,350,0,30954.0,30954.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-02-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,16,Enterprise,annual,384,34,33960.96,30954.0,3006.96,Expansion,0.0,0.0,3006.96,0.0,0.0,1,,
2026-03-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,17,Enterprise,annual,384,0,33960.96,33960.96,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-04-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,18,Enterprise,annual,384,0,33960.96,33960.96,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,19,Enterprise,annual,384,0,33960.96,33960.96,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,20,Enterprise,annual,384,0,33960.96,33960.96,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,21,Enterprise,annual,384,0,33960.96,33960.96,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-00488,Summit Arbor Group,Enterprise,Logistics & Transport,North America,United States,Inbound,F. Whitfield,2024-10-01,22,Enterprise,annual,384,0,33960.96,33960.96,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-10-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,0,Starter,monthly,4,4,97.5,0.0,97.5,New,97.5,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,1,Starter,monthly,4,0,97.5,97.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,2,Starter,monthly,4,0,97.5,97.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,3,Starter,monthly,4,0,97.5,97.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,4,Starter,monthly,4,0,97.5,97.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,5,Starter,monthly,4,0,97.5,97.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,6,Starter,monthly,4,0,97.5,97.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,7,Starter,monthly,4,0,97.5,97.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,8,Starter,monthly,4,0,97.5,97.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,9,Starter,monthly,4,0,97.5,97.5,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00497,Tidal Arbor Energy,SMB,Media & Entertainment,LATAM,Mexico,Self-Serve,,2024-10-01,10,Starter,monthly,2,-2,48.75,97.5,-48.75,Contraction,0.0,0.0,0.0,48.75,0.0,1,,
2024-11-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,0,Enterprise,annual,304,304,26618.24,0.0,26618.24,New,26618.24,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,1,Enterprise,annual,192,-112,16811.52,26618.24,-9806.72,Contraction,0.0,0.0,0.0,9806.72,0.0,1,,
2025-01-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,2,Enterprise,annual,192,0,16811.52,16811.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,3,Enterprise,annual,192,0,16811.52,16811.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,4,Enterprise,annual,192,0,16811.52,16811.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,5,Enterprise,annual,192,0,16811.52,16811.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,6,Enterprise,annual,192,0,16811.52,16811.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,7,Enterprise,annual,192,0,16811.52,16811.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,8,Enterprise,annual,267,75,23378.52,16811.52,6567.0,Expansion,0.0,0.0,6567.0,0.0,0.0,1,,
2025-08-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,9,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,10,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-10-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,11,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,12,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-12-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,13,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-01-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,14,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-02-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,15,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-03-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,16,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-04-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,17,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,18,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,19,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,20,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-00514,Northwind Bridge Retail,Enterprise,Retail & E-commerce,North America,United States,Inbound,L. Duarte,2024-11-01,21,Enterprise,annual,267,0,23378.52,23378.52,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-11-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,0,Starter,monthly,4,4,98.4,0.0,98.4,New,98.4,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,1,Starter,monthly,4,0,98.4,98.4,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,2,Starter,monthly,4,0,98.4,98.4,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,3,Starter,monthly,4,0,98.4,98.4,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,4,Starter,monthly,4,0,98.4,98.4,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,5,Starter,monthly,4,0,98.4,98.4,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,6,Starter,monthly,5,1,123.0,98.4,24.6,Expansion,0.0,0.0,24.6,0.0,0.0,1,,
2025-06-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,7,Starter,monthly,5,0,123.0,123.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-07-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,8,Starter,monthly,5,0,123.0,123.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,9,Starter,monthly,5,0,123.0,123.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,10,Starter,monthly,5,0,123.0,123.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-10-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,11,Starter,monthly,5,0,123.0,123.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-11-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,12,Starter,monthly,5,0,123.0,123.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-12-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,13,Starter,monthly,5,0,123.0,123.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-01-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,14,Starter,monthly,5,0,123.0,123.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-02-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,15,Starter,monthly,5,0,123.0,123.0,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-03-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,16,Starter,monthly,7,2,172.2,123.0,49.2,Expansion,0.0,0.0,49.2,0.0,0.0,1,,
2026-04-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,17,Starter,monthly,7,0,172.2,172.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-05-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,18,Starter,monthly,7,0,172.2,172.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-06-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,19,Starter,monthly,7,0,172.2,172.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-07-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,20,Starter,monthly,7,0,172.2,172.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2026-08-01,CUS-00529,Cobalt Arbor Group,SMB,Financial Services,North America,United States,Partner,B. Lindqvist,2024-11-01,21,Starter,monthly,7,0,172.2,172.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2024-12-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,0,Growth,monthly,32,32,1402.56,0.0,1402.56,New,1402.56,0.0,0.0,0.0,0.0,1,,
2025-01-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,1,Growth,monthly,32,0,1402.56,1402.56,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-02-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,2,Growth,monthly,32,0,1402.56,1402.56,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-03-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,3,Growth,monthly,32,0,1402.56,1402.56,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-04-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,4,Growth,monthly,32,0,1402.56,1402.56,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-05-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,5,Growth,monthly,32,0,1402.56,1402.56,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-06-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,6,Growth,monthly,40,8,1753.2,1402.56,350.64,Expansion,0.0,0.0,350.64,0.0,0.0,1,,
2025-07-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,7,Growth,monthly,40,0,1753.2,1753.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-08-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,8,Growth,monthly,40,0,1753.2,1753.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
2025-09-01,CUS-00550,Summit Cove Energy,Mid-Market,Logistics & Transport,EMEA,United Kingdom,Outbound,K. Rahman,2024-12-01,9,Growth,monthly,40,0,1753.2,1753.2,0.0,Retained,0.0,0.0,0.0,0.0,0.0,1,,
