cohort_month,cohort_quarter,segment,period_index,activity_month,cohort_customers,cohort_initial_mrr,active_customers,retained_mrr
2025-05-01,2025-04-01,SMB,0,2025-05-01,23,11327.05,23,11327.05
2025-05-01,2025-04-01,SMB,1,2025-06-01,23,11327.05,22,10955.79
2025-05-01,2025-04-01,SMB,2,2025-07-01,23,11327.05,20,10142.13
2025-05-01,2025-04-01,SMB,3,2025-08-01,23,11327.05,19,10042.43
2025-05-01,2025-04-01,SMB,4,2025-09-01,23,11327.05,18,8422.43
2025-05-01,2025-04-01,SMB,5,2025-10-01,23,11327.05,15,8195.59
2025-05-01,2025-04-01,SMB,6,2025-11-01,23,11327.05,13,6543.46
2025-05-01,2025-04-01,SMB,7,2025-12-01,23,11327.05,13,6566.63
2025-05-01,2025-04-01,SMB,8,2026-01-01,23,11327.05,13,6548.95
2025-05-01,2025-04-01,SMB,9,2026-02-01,23,11327.05,12,5899.33
2025-05-01,2025-04-01,SMB,10,2026-03-01,23,11327.05,11,5849.33
2025-05-01,2025-04-01,SMB,11,2026-04-01,23,11327.05,12,7019.33
2025-05-01,2025-04-01,SMB,12,2026-05-01,23,11327.05,11,5362.33
2025-05-01,2025-04-01,SMB,13,2026-06-01,23,11327.05,11,5362.33
2025-05-01,2025-04-01,SMB,14,2026-07-01,23,11327.05,11,5362.33
2025-05-01,2025-04-01,SMB,15,2026-08-01,23,11327.05,11,5362.33
2025-06-01,2025-04-01,Enterprise,0,2025-06-01,4,142655.73,4,142655.73
2025-06-01,2025-04-01,Enterprise,1,2025-07-01,4,142655.73,4,143842.76
2025-06-01,2025-04-01,Enterprise,2,2025-08-01,4,142655.73,4,143842.76
2025-06-01,2025-04-01,Enterprise,3,2025-09-01,4,142655.73,4,161320.22
2025-06-01,2025-04-01,Enterprise,4,2025-10-01,4,142655.73,4,161320.22
2025-06-01,2025-04-01,Enterprise,5,2025-11-01,4,142655.73,4,162475.89
2025-06-01,2025-04-01,Enterprise,6,2025-12-01,4,142655.73,4,162475.89
2025-06-01,2025-04-01,Enterprise,7,2026-01-01,4,142655.73,4,181626.56
2025-06-01,2025-04-01,Enterprise,8,2026-02-01,4,142655.73,4,181626.56
2025-06-01,2025-04-01,Enterprise,9,2026-03-01,4,142655.73,4,174387.79
2025-06-01,2025-04-01,Enterprise,10,2026-04-01,4,142655.73,4,175637.28
2025-06-01,2025-04-01,Enterprise,11,2026-05-01,4,142655.73,4,163006.1
2025-06-01,2025-04-01,Enterprise,12,2026-06-01,4,142655.73,4,164068.18
2025-06-01,2025-04-01,Enterprise,13,2026-07-01,4,142655.73,4,165130.25
2025-06-01,2025-04-01,Enterprise,14,2026-08-01,4,142655.73,4,165130.25
2025-06-01,2025-04-01,Mid-Market,0,2025-06-01,11,41408.12,11,41408.12
2025-06-01,2025-04-01,Mid-Market,1,2025-07-01,11,41408.12,11,36231.35
2025-06-01,2025-04-01,Mid-Market,2,2025-08-01,11,41408.12,10,31332.54
2025-06-01,2025-04-01,Mid-Market,3,2025-09-01,11,41408.12,9,21605.79
2025-06-01,2025-04-01,Mid-Market,4,2025-10-01,11,41408.12,9,23473.44
2025-06-01,2025-04-01,Mid-Market,5,2025-11-01,11,41408.12,8,16909.56
2025-06-01,2025-04-01,Mid-Market,6,2025-12-01,11,41408.12,7,10888.33
2025-06-01,2025-04-01,Mid-Market,7,2026-01-01,11,41408.12,7,10888.33
2025-06-01,2025-04-01,Mid-Market,8,2026-02-01,11,41408.12,7,10888.33
2025-06-01,2025-04-01,Mid-Market,9,2026-03-01,11,41408.12,6,10126.57
2025-06-01,2025-04-01,Mid-Market,10,2026-04-01,11,41408.12,6,10126.57
2025-06-01,2025-04-01,Mid-Market,11,2026-05-01,11,41408.12,6,10126.57
2025-06-01,2025-04-01,Mid-Market,12,2026-06-01,11,41408.12,6,10899.72
2025-06-01,2025-04-01,Mid-Market,13,2026-07-01,11,41408.12,6,10123.56
2025-06-01,2025-04-01,Mid-Market,14,2026-08-01,11,41408.12,6,9262.84
2025-06-01,2025-04-01,SMB,0,2025-06-01,25,11397.65,25,11397.65
2025-06-01,2025-04-01,SMB,1,2025-07-01,25,11397.65,22,9324.23
2025-06-01,2025-04-01,SMB,2,2025-08-01,25,11397.65,22,9324.23
2025-06-01,2025-04-01,SMB,3,2025-09-01,25,11397.65,22,9399.83
2025-06-01,2025-04-01,SMB,4,2025-10-01,25,11397.65,22,9399.83
2025-06-01,2025-04-01,SMB,5,2025-11-01,25,11397.65,20,9275.18
2025-06-01,2025-04-01,SMB,6,2025-12-01,25,11397.65,19,9223.03
2025-06-01,2025-04-01,SMB,7,2026-01-01,25,11397.65,17,9034.81
2025-06-01,2025-04-01,SMB,8,2026-02-01,25,11397.65,17,9016.75
2025-06-01,2025-04-01,SMB,9,2026-03-01,25,11397.65,15,8477.15
2025-06-01,2025-04-01,SMB,10,2026-04-01,25,11397.65,15,8072.15
2025-06-01,2025-04-01,SMB,11,2026-05-01,25,11397.65,14,7998.15
2025-06-01,2025-04-01,SMB,12,2026-06-01,25,11397.65,13,6416.85
2025-06-01,2025-04-01,SMB,13,2026-07-01,25,11397.65,11,6284.07
2025-06-01,2025-04-01,SMB,14,2026-08-01,25,11397.65,11,6259.07
2025-07-01,2025-07-01,Enterprise,0,2025-07-01,3,26533.13,3,26533.13
2025-07-01,2025-07-01,Enterprise,1,2025-08-01,3,26533.13,3,17349.38
2025-07-01,2025-07-01,Enterprise,2,2025-09-01,3,26533.13,3,17349.38
2025-07-01,2025-07-01,Enterprise,3,2025-10-01,3,26533.13,2,9320.85
2025-07-01,2025-07-01,Enterprise,4,2025-11-01,3,26533.13,2,9320.85
2025-07-01,2025-07-01,Enterprise,5,2025-12-01,3,26533.13,2,7345.8
2025-07-01,2025-07-01,Enterprise,6,2026-01-01,3,26533.13,2,8182.8
2025-07-01,2025-07-01,Enterprise,7,2026-02-01,3,26533.13,2,8182.8
2025-07-01,2025-07-01,Enterprise,8,2026-03-01,3,26533.13,2,10024.2
2025-07-01,2025-07-01,Enterprise,9,2026-04-01,3,26533.13,2,10024.2
2025-07-01,2025-07-01,Enterprise,10,2026-05-01,3,26533.13,2,10323.45
2025-07-01,2025-07-01,Enterprise,11,2026-06-01,3,26533.13,2,10323.45
2025-07-01,2025-07-01,Enterprise,12,2026-07-01,3,26533.13,2,11718.45
2025-07-01,2025-07-01,Enterprise,13,2026-08-01,3,26533.13,2,11718.45
2025-07-01,2025-07-01,Mid-Market,0,2025-07-01,13,63897.73,13,63897.73
2025-07-01,2025-07-01,Mid-Market,1,2025-08-01,13,63897.73,13,67518.28
2025-07-01,2025-07-01,Mid-Market,2,2025-09-01,13,63897.73,13,67518.28
2025-07-01,2025-07-01,Mid-Market,3,2025-10-01,13,63897.73,13,68466.81
2025-07-01,2025-07-01,Mid-Market,4,2025-11-01,13,63897.73,13,68466.81
2025-07-01,2025-07-01,Mid-Market,5,2025-12-01,13,63897.73,13,74717.61
2025-07-01,2025-07-01,Mid-Market,6,2026-01-01,13,63897.73,13,76126.29
2025-07-01,2025-07-01,Mid-Market,7,2026-02-01,13,63897.73,13,77083.89
2025-07-01,2025-07-01,Mid-Market,8,2026-03-01,13,63897.73,13,82694.04
2025-07-01,2025-07-01,Mid-Market,9,2026-04-01,13,63897.73,12,74606.42
2025-07-01,2025-07-01,Mid-Market,10,2026-05-01,13,63897.73,12,74794.29
2025-07-01,2025-07-01,Mid-Market,11,2026-06-01,13,63897.73,12,74685.21
2025-07-01,2025-07-01,Mid-Market,12,2026-07-01,13,63897.73,12,79937.61
2025-07-01,2025-07-01,Mid-Market,13,2026-08-01,13,63897.73,12,79937.61
2025-07-01,2025-07-01,SMB,0,2025-07-01,15,5518.36,15,5518.36
2025-07-01,2025-07-01,SMB,1,2025-08-01,15,5518.36,12,4364.41
2025-07-01,2025-07-01,SMB,2,2025-09-01,15,5518.36,9,2508.78
2025-07-01,2025-07-01,SMB,3,2025-10-01,15,5518.36,9,2414.78
2025-07-01,2025-07-01,SMB,4,2025-11-01,15,5518.36,9,2464.03
2025-07-01,2025-07-01,SMB,5,2025-12-01,15,5518.36,9,2443.08
2025-07-01,2025-07-01,SMB,6,2026-01-01,15,5518.36,9,2443.08
2025-07-01,2025-07-01,SMB,7,2026-02-01,15,5518.36,9,2443.08
2025-07-01,2025-07-01,SMB,8,2026-03-01,15,5518.36,8,2349.08
2025-07-01,2025-07-01,SMB,9,2026-04-01,15,5518.36,8,2349.08
2025-07-01,2025-07-01,SMB,10,2026-05-01,15,5518.36,7,2117.08
2025-07-01,2025-07-01,SMB,11,2026-06-01,15,5518.36,6,1940.68
2025-07-01,2025-07-01,SMB,12,2026-07-01,15,5518.36,5,1967.14
2025-07-01,2025-07-01,SMB,13,2026-08-01,15,5518.36,3,1474.86
2025-08-01,2025-07-01,Enterprise,0,2025-08-01,3,31215.68,3,31215.68
2025-08-01,2025-07-01,Enterprise,1,2025-09-01,3,31215.68,2,28664.18
2025-08-01,2025-07-01,Enterprise,2,2025-10-01,3,31215.68,2,28664.18
2025-08-01,2025-07-01,Enterprise,3,2025-11-01,3,31215.68,2,28664.18
2025-08-01,2025-07-01,Enterprise,4,2025-12-01,3,31215.68,2,28664.18
2025-08-01,2025-07-01,Enterprise,5,2026-01-01,3,31215.68,2,28664.18
2025-08-01,2025-07-01,Enterprise,6,2026-02-01,3,31215.68,2,30349.8
2025-08-01,2025-07-01,Enterprise,7,2026-03-01,3,31215.68,2,30349.8
2025-08-01,2025-07-01,Enterprise,8,2026-04-01,3,31215.68,2,29477.93
2025-08-01,2025-07-01,Enterprise,9,2026-05-01,3,31215.68,2,25533.11
2025-08-01,2025-07-01,Enterprise,10,2026-06-01,3,31215.68,2,25533.11
2025-08-01,2025-07-01,Enterprise,11,2026-07-01,3,31215.68,2,31863.17
2025-08-01,2025-07-01,Enterprise,12,2026-08-01,3,31215.68,2,31863.17
2025-08-01,2025-07-01,Mid-Market,0,2025-08-01,6,24845.91,6,24845.91
2025-08-01,2025-07-01,Mid-Market,1,2025-09-01,6,24845.91,5,15972.36
2025-08-01,2025-07-01,Mid-Market,2,2025-10-01,6,24845.91,5,15972.36
2025-08-01,2025-07-01,Mid-Market,3,2025-11-01,6,24845.91,5,15972.36
2025-08-01,2025-07-01,Mid-Market,4,2025-12-01,6,24845.91,5,15972.36
2025-08-01,2025-07-01,Mid-Market,5,2026-01-01,6,24845.91,5,15972.36
2025-08-01,2025-07-01,Mid-Market,6,2026-02-01,6,24845.91,4,14850.33
2025-08-01,2025-07-01,Mid-Market,7,2026-03-01,6,24845.91,4,16526.13
2025-08-01,2025-07-01,Mid-Market,8,2026-04-01,6,24845.91,2,12264.0
2025-08-01,2025-07-01,Mid-Market,9,2026-05-01,6,24845.91,2,12264.0
2025-08-01,2025-07-01,Mid-Market,10,2026-06-01,6,24845.91,2,12264.0
2025-08-01,2025-07-01,Mid-Market,11,2026-07-01,6,24845.91,2,12264.0
2025-08-01,2025-07-01,Mid-Market,12,2026-08-01,6,24845.91,2,12264.0
2025-08-01,2025-07-01,SMB,0,2025-08-01,22,10835.89,22,10835.89
2025-08-01,2025-07-01,SMB,1,2025-09-01,22,10835.89,21,10472.4
2025-08-01,2025-07-01,SMB,2,2025-10-01,22,10835.89,18,8425.53
2025-08-01,2025-07-01,SMB,3,2025-11-01,22,10835.89,16,7711.71
2025-08-01,2025-07-01,SMB,4,2025-12-01,22,10835.89,13,5474.72
2025-08-01,2025-07-01,SMB,5,2026-01-01,22,10835.89,12,4962.8
2025-08-01,2025-07-01,SMB,6,2026-02-01,22,10835.89,12,5011.0
2025-08-01,2025-07-01,SMB,7,2026-03-01,22,10835.89,11,4713.1
2025-08-01,2025-07-01,SMB,8,2026-04-01,22,10835.89,11,4713.1
2025-08-01,2025-07-01,SMB,9,2026-05-01,22,10835.89,11,5167.19
2025-08-01,2025-07-01,SMB,10,2026-06-01,22,10835.89,11,5167.19
2025-08-01,2025-07-01,SMB,11,2026-07-01,22,10835.89,9,4813.67
2025-08-01,2025-07-01,SMB,12,2026-08-01,22,10835.89,9,4837.12
2025-09-01,2025-07-01,Enterprise,0,2025-09-01,9,170676.06,9,170676.06
2025-09-01,2025-07-01,Enterprise,1,2025-10-01,9,170676.06,9,172045.56
2025-09-01,2025-07-01,Enterprise,2,2025-11-01,9,170676.06,9,169999.81
2025-09-01,2025-07-01,Enterprise,3,2025-12-01,9,170676.06,9,173400.24
2025-09-01,2025-07-01,Enterprise,4,2026-01-01,9,170676.06,9,173333.87
2025-09-01,2025-07-01,Enterprise,5,2026-02-01,9,170676.06,9,173333.87
2025-09-01,2025-07-01,Enterprise,6,2026-03-01,9,170676.06,9,190714.31
2025-09-01,2025-07-01,Enterprise,7,2026-04-01,9,170676.06,9,206835.56
2025-09-01,2025-07-01,Enterprise,8,2026-05-01,9,170676.06,9,205706.06
2025-09-01,2025-07-01,Enterprise,9,2026-06-01,9,170676.06,9,194540.62
2025-09-01,2025-07-01,Enterprise,10,2026-07-01,9,170676.06,9,188845.28
2025-09-01,2025-07-01,Enterprise,11,2026-08-01,9,170676.06,9,199900.28
2025-09-01,2025-07-01,Mid-Market,0,2025-09-01,13,34192.7,13,34192.7
2025-09-01,2025-07-01,Mid-Market,1,2025-10-01,13,34192.7,12,33643.34
2025-09-01,2025-07-01,Mid-Market,2,2025-11-01,13,34192.7,12,37938.66
2025-09-01,2025-07-01,Mid-Market,3,2025-12-01,13,34192.7,11,31033.86
2025-09-01,2025-07-01,Mid-Market,4,2026-01-01,13,34192.7,10,32090.84
2025-09-01,2025-07-01,Mid-Market,5,2026-02-01,13,34192.7,9,31878.17
2025-09-01,2025-07-01,Mid-Market,6,2026-03-01,13,34192.7,9,32177.42
2025-09-01,2025-07-01,Mid-Market,7,2026-04-01,13,34192.7,8,20161.52
2025-09-01,2025-07-01,Mid-Market,8,2026-05-01,13,34192.7,8,20161.52
2025-09-01,2025-07-01,Mid-Market,9,2026-06-01,13,34192.7,8,21102.02
2025-09-01,2025-07-01,Mid-Market,10,2026-07-01,13,34192.7,8,23492.17
2025-09-01,2025-07-01,Mid-Market,11,2026-08-01,13,34192.7,8,23492.17
2025-09-01,2025-07-01,SMB,0,2025-09-01,22,14262.79,22,14262.79
2025-09-01,2025-07-01,SMB,1,2025-10-01,22,14262.79,22,13947.79
2025-09-01,2025-07-01,SMB,2,2025-11-01,22,14262.79,20,13514.51
2025-09-01,2025-07-01,SMB,3,2025-12-01,22,14262.79,19,12120.9
2025-09-01,2025-07-01,SMB,4,2026-01-01,22,14262.79,19,12015.9
2025-09-01,2025-07-01,SMB,5,2026-02-01,22,14262.79,18,10716.3
2025-09-01,2025-07-01,SMB,6,2026-03-01,22,14262.79,17,10247.29
2025-09-01,2025-07-01,SMB,7,2026-04-01,22,14262.79,16,10245.09
2025-09-01,2025-07-01,SMB,8,2026-05-01,22,14262.79,16,11345.03
2025-09-01,2025-07-01,SMB,9,2026-06-01,22,14262.79,14,8729.81
2025-09-01,2025-07-01,SMB,10,2026-07-01,22,14262.79,15,9179.81
2025-09-01,2025-07-01,SMB,11,2026-08-01,22,14262.79,15,9245.21
2025-10-01,2025-10-01,Enterprise,0,2025-10-01,6,125765.59,6,125765.59
2025-10-01,2025-10-01,Enterprise,1,2025-11-01,6,125765.59,6,154767.75
2025-10-01,2025-10-01,Enterprise,2,2025-12-01,6,125765.59,6,154767.75
2025-10-01,2025-10-01,Enterprise,3,2026-01-01,6,125765.59,6,154767.75
2025-10-01,2025-10-01,Enterprise,4,2026-02-01,6,125765.59,6,154767.75
2025-10-01,2025-10-01,Enterprise,5,2026-03-01,6,125765.59,6,150472.25
2025-10-01,2025-10-01,Enterprise,6,2026-04-01,6,125765.59,6,157114.49
2025-10-01,2025-10-01,Enterprise,7,2026-05-01,6,125765.59,6,157114.49
2025-10-01,2025-10-01,Enterprise,8,2026-06-01,6,125765.59,6,165710.33
2025-10-01,2025-10-01,Enterprise,9,2026-07-01,6,125765.59,6,167310.53
2025-10-01,2025-10-01,Enterprise,10,2026-08-01,6,125765.59,6,175736.21
2025-10-01,2025-10-01,Mid-Market,0,2025-10-01,13,38213.74,13,38213.74
2025-10-01,2025-10-01,Mid-Market,1,2025-11-01,13,38213.74,11,35335.22
2025-10-01,2025-10-01,Mid-Market,2,2025-12-01,13,38213.74,9,29928.41
2025-10-01,2025-10-01,Mid-Market,3,2026-01-01,13,38213.74,9,29628.17
2025-10-01,2025-10-01,Mid-Market,4,2026-02-01,13,38213.74,9,31773.76
2025-10-01,2025-10-01,Mid-Market,5,2026-03-01,13,38213.74,9,31773.76
2025-10-01,2025-10-01,Mid-Market,6,2026-04-01,13,38213.74,9,32970.76
2025-10-01,2025-10-01,Mid-Market,7,2026-05-01,13,38213.74,9,33316.36
2025-10-01,2025-10-01,Mid-Market,8,2026-06-01,13,38213.74,8,30385.88
2025-10-01,2025-10-01,Mid-Market,9,2026-07-01,13,38213.74,8,29987.76
2025-10-01,2025-10-01,Mid-Market,10,2026-08-01,13,38213.74,8,30506.16
2025-10-01,2025-10-01,SMB,0,2025-10-01,25,14726.18,25,14726.18
2025-10-01,2025-10-01,SMB,1,2025-11-01,25,14726.18,25,14551.54
2025-10-01,2025-10-01,SMB,2,2025-12-01,25,14726.18,23,14606.01
2025-10-01,2025-10-01,SMB,3,2026-01-01,25,14726.18,22,14538.11
2025-10-01,2025-10-01,SMB,4,2026-02-01,25,14726.18,19,13113.65
2025-10-01,2025-10-01,SMB,5,2026-03-01,25,14726.18,17,12760.37
2025-10-01,2025-10-01,SMB,6,2026-04-01,25,14726.18,17,12760.37
2025-10-01,2025-10-01,SMB,7,2026-05-01,25,14726.18,17,13405.67
2025-10-01,2025-10-01,SMB,8,2026-06-01,25,14726.18,17,13725.39
2025-10-01,2025-10-01,SMB,9,2026-07-01,25,14726.18,16,13033.96
2025-10-01,2025-10-01,SMB,10,2026-08-01,25,14726.18,13,10612.64
2025-11-01,2025-10-01,Enterprise,0,2025-11-01,6,198295.47,6,198295.47
2025-11-01,2025-10-01,Enterprise,1,2025-12-01,6,198295.47,6,198295.47
2025-11-01,2025-10-01,Enterprise,2,2026-01-01,6,198295.47,6,224716.6
2025-11-01,2025-10-01,Enterprise,3,2026-02-01,6,198295.47,6,224716.6
2025-11-01,2025-10-01,Enterprise,4,2026-03-01,6,198295.47,5,221617.0
2025-11-01,2025-10-01,Enterprise,5,2026-04-01,6,198295.47,4,187671.88
2025-11-01,2025-10-01,Enterprise,6,2026-05-01,6,198295.47,4,227012.72
2025-11-01,2025-10-01,Enterprise,7,2026-06-01,6,198295.47,4,228842.24
2025-11-01,2025-10-01,Enterprise,8,2026-07-01,6,198295.47,4,228842.24
2025-11-01,2025-10-01,Enterprise,9,2026-08-01,6,198295.47,3,170168.24
2025-11-01,2025-10-01,Mid-Market,0,2025-11-01,16,52670.12,16,52670.12
2025-11-01,2025-10-01,Mid-Market,1,2025-12-01,16,52670.12,16,52438.19
2025-11-01,2025-10-01,Mid-Market,2,2026-01-01,16,52670.12,16,53797.65
2025-11-01,2025-10-01,Mid-Market,3,2026-02-01,16,52670.12,15,52527.39
2025-11-01,2025-10-01,Mid-Market,4,2026-03-01,16,52670.12,15,51867.92
2025-11-01,2025-10-01,Mid-Market,5,2026-04-01,16,52670.12,15,54411.77
2025-11-01,2025-10-01,Mid-Market,6,2026-05-01,16,52670.12,15,54411.77
2025-11-01,2025-10-01,Mid-Market,7,2026-06-01,16,52670.12,15,51639.64
2025-11-01,2025-10-01,Mid-Market,8,2026-07-01,16,52670.12,15,51677.08
2025-11-01,2025-10-01,Mid-Market,9,2026-08-01,16,52670.12,15,51097.25
2025-11-01,2025-10-01,SMB,0,2025-11-01,33,12840.87,33,12840.87
2025-11-01,2025-10-01,SMB,1,2025-12-01,33,12840.87,33,12865.87
2025-11-01,2025-10-01,SMB,2,2026-01-01,33,12840.87,31,12697.68
2025-11-01,2025-10-01,SMB,3,2026-02-01,33,12840.87,30,12572.68
2025-11-01,2025-10-01,SMB,4,2026-03-01,33,12840.87,29,12453.6
2025-11-01,2025-10-01,SMB,5,2026-04-01,33,12840.87,28,12199.84
2025-11-01,2025-10-01,SMB,6,2026-05-01,33,12840.87,25,11103.3
2025-11-01,2025-10-01,SMB,7,2026-06-01,33,12840.87,25,11103.3
2025-11-01,2025-10-01,SMB,8,2026-07-01,33,12840.87,24,10057.02
2025-11-01,2025-10-01,SMB,9,2026-08-01,33,12840.87,24,9941.12
2025-12-01,2025-10-01,Enterprise,0,2025-12-01,9,342451.09,9,342451.09
2025-12-01,2025-10-01,Enterprise,1,2026-01-01,9,342451.09,9,356825.78
2025-12-01,2025-10-01,Enterprise,2,2026-02-01,9,342451.09,9,338077.69
2025-12-01,2025-10-01,Enterprise,3,2026-03-01,9,342451.09,9,356518.09
2025-12-01,2025-10-01,Enterprise,4,2026-04-01,9,342451.09,9,377036.39
2025-12-01,2025-10-01,Enterprise,5,2026-05-01,9,342451.09,9,409558.55
2025-12-01,2025-10-01,Enterprise,6,2026-06-01,9,342451.09,9,397943.87
2025-12-01,2025-10-01,Enterprise,7,2026-07-01,9,342451.09,9,423251.41
2025-12-01,2025-10-01,Enterprise,8,2026-08-01,9,342451.09,9,423251.41
2025-12-01,2025-10-01,Mid-Market,0,2025-12-01,19,42394.68,19,42394.68
2025-12-01,2025-10-01,Mid-Market,1,2026-01-01,19,42394.68,17,41078.33
2025-12-01,2025-10-01,Mid-Market,2,2026-02-01,19,42394.68,17,41078.33
2025-12-01,2025-10-01,Mid-Market,3,2026-03-01,19,42394.68,17,41377.89
2025-12-01,2025-10-01,Mid-Market,4,2026-04-01,19,42394.68,17,41484.55
2025-12-01,2025-10-01,Mid-Market,5,2026-05-01,19,42394.68,17,42229.21
2025-12-01,2025-10-01,Mid-Market,6,2026-06-01,19,42394.68,17,42667.16
2025-12-01,2025-10-01,Mid-Market,7,2026-07-01,19,42394.68,17,42667.16
2025-12-01,2025-10-01,Mid-Market,8,2026-08-01,19,42394.68,17,42326.9
2025-12-01,2025-10-01,SMB,0,2025-12-01,33,16186.86,33,16186.86
2025-12-01,2025-10-01,SMB,1,2026-01-01,33,16186.86,30,14680.07
2025-12-01,2025-10-01,SMB,2,2026-02-01,33,16186.86,26,12450.43
2025-12-01,2025-10-01,SMB,3,2026-03-01,33,16186.86,26,12643.78
2025-12-01,2025-10-01,SMB,4,2026-04-01,33,16186.86,25,11546.42
2025-12-01,2025-10-01,SMB,5,2026-05-01,33,16186.86,21,10783.25
2025-12-01,2025-10-01,SMB,6,2026-06-01,33,16186.86,20,11073.5
2025-12-01,2025-10-01,SMB,7,2026-07-01,33,16186.86,20,10230.67
2025-12-01,2025-10-01,SMB,8,2026-08-01,33,16186.86,20,10387.57
2026-01-01,2026-01-01,Enterprise,0,2026-01-01,6,116017.09,6,116017.09
2026-01-01,2026-01-01,Enterprise,1,2026-02-01,6,116017.09,6,116017.09
2026-01-01,2026-01-01,Enterprise,2,2026-03-01,6,116017.09,6,125024.11
2026-01-01,2026-01-01,Enterprise,3,2026-04-01,6,116017.09,6,146787.17
2026-01-01,2026-01-01,Enterprise,4,2026-05-01,6,116017.09,6,146787.17
2026-01-01,2026-01-01,Enterprise,5,2026-06-01,6,116017.09,6,147887.49
2026-01-01,2026-01-01,Enterprise,6,2026-07-01,6,116017.09,6,145652.07
2026-01-01,2026-01-01,Enterprise,7,2026-08-01,6,116017.09,6,151574.78
2026-01-01,2026-01-01,Mid-Market,0,2026-01-01,15,53906.01,15,53906.01
2026-01-01,2026-01-01,Mid-Market,1,2026-02-01,15,53906.01,14,50646.35
2026-01-01,2026-01-01,Mid-Market,2,2026-03-01,15,53906.01,14,53345.09
2026-01-01,2026-01-01,Mid-Market,3,2026-04-01,15,53906.01,14,53756.93
2026-01-01,2026-01-01,Mid-Market,4,2026-05-01,15,53906.01,14,52244.93
2026-01-01,2026-01-01,Mid-Market,5,2026-06-01,15,53906.01,13,44473.52
2026-01-01,2026-01-01,Mid-Market,6,2026-07-01,15,53906.01,13,44473.52
2026-01-01,2026-01-01,Mid-Market,7,2026-08-01,15,53906.01,13,43868.34
2026-01-01,2026-01-01,SMB,0,2026-01-01,33,19739.55,33,19739.55
2026-01-01,2026-01-01,SMB,1,2026-02-01,33,19739.55,31,18735.64
2026-01-01,2026-01-01,SMB,2,2026-03-01,33,19739.55,29,17720.53
2026-01-01,2026-01-01,SMB,3,2026-04-01,33,19739.55,28,16302.13
2026-01-01,2026-01-01,SMB,4,2026-05-01,33,19739.55,26,14441.57
2026-01-01,2026-01-01,SMB,5,2026-06-01,33,19739.55,24,12500.58
2026-01-01,2026-01-01,SMB,6,2026-07-01,33,19739.55,24,12600.58
2026-01-01,2026-01-01,SMB,7,2026-08-01,33,19739.55,23,11415.78
2026-02-01,2026-01-01,Enterprise,0,2026-02-01,5,112475.51,5,112475.51
2026-02-01,2026-01-01,Enterprise,1,2026-03-01,5,112475.51,5,127965.88
2026-02-01,2026-01-01,Enterprise,2,2026-04-01,5,112475.51,5,127965.88
2026-02-01,2026-01-01,Enterprise,3,2026-05-01,5,112475.51,5,127965.88
2026-02-01,2026-01-01,Enterprise,4,2026-06-01,5,112475.51,5,129435.48
2026-02-01,2026-01-01,Enterprise,5,2026-07-01,5,112475.51,5,131425.38
2026-02-01,2026-01-01,Enterprise,6,2026-08-01,5,112475.51,5,131425.38
2026-02-01,2026-01-01,Mid-Market,0,2026-02-01,15,35144.99,15,35144.99
2026-02-01,2026-01-01,Mid-Market,1,2026-03-01,15,35144.99,15,37126.27
2026-02-01,2026-01-01,Mid-Market,2,2026-04-01,15,35144.99,15,37091.22
2026-02-01,2026-01-01,Mid-Market,3,2026-05-01,15,35144.99,15,37091.22
2026-02-01,2026-01-01,Mid-Market,4,2026-06-01,15,35144.99,14,31272.12
2026-02-01,2026-01-01,Mid-Market,5,2026-07-01,15,35144.99,14,28968.57
2026-02-01,2026-01-01,Mid-Market,6,2026-08-01,15,35144.99,14,28968.57
2026-02-01,2026-01-01,SMB,0,2026-02-01,38,14495.19,38,14495.19
2026-02-01,2026-01-01,SMB,1,2026-03-01,38,14495.19,37,14708.07
2026-02-01,2026-01-01,SMB,2,2026-04-01,38,14495.19,37,14605.47
2026-02-01,2026-01-01,SMB,3,2026-05-01,38,14495.19,36,13768.52
2026-02-01,2026-01-01,SMB,4,2026-06-01,38,14495.19,36,14030.75
2026-02-01,2026-01-01,SMB,5,2026-07-01,38,14495.19,31,14048.03
2026-02-01,2026-01-01,SMB,6,2026-08-01,38,14495.19,31,14023.66
2026-03-01,2026-01-01,Enterprise,0,2026-03-01,6,76880.07,6,76880.07
2026-03-01,2026-01-01,Enterprise,1,2026-04-01,6,76880.07,6,78928.02
2026-03-01,2026-01-01,Enterprise,2,2026-05-01,6,76880.07,6,78928.02
2026-03-01,2026-01-01,Enterprise,3,2026-06-01,6,76880.07,6,70176.42
2026-03-01,2026-01-01,Enterprise,4,2026-07-01,6,76880.07,6,73242.2
2026-03-01,2026-01-01,Enterprise,5,2026-08-01,6,76880.07,6,77325.95
2026-03-01,2026-01-01,Mid-Market,0,2026-03-01,22,67696.15,22,67696.15
2026-03-01,2026-01-01,Mid-Market,1,2026-04-01,22,67696.15,22,65599.97
2026-03-01,2026-01-01,Mid-Market,2,2026-05-01,22,67696.15,21,64208.52
2026-03-01,2026-01-01,Mid-Market,3,2026-06-01,22,67696.15,21,65297.76
2026-03-01,2026-01-01,Mid-Market,4,2026-07-01,22,67696.15,20,64077.72
2026-03-01,2026-01-01,Mid-Market,5,2026-08-01,22,67696.15,20,64121.64
2026-03-01,2026-01-01,SMB,0,2026-03-01,37,16138.27,37,16138.27
2026-03-01,2026-01-01,SMB,1,2026-04-01,37,16138.27,33,13258.21
